variable,variable_type,responses,question_standardized,response_standardized
Section_1.2:Resultat_comp_oui:Section_9:Jours_froid1,Non-categorical,Non-categorical variable,days_cold_touch,
Section_1.2:Resultat_comp_oui:Section_9:Bebe_toux,Categorical,oui,cough,yes
Section_1.2:Resultat_comp_oui:Section_9:Bebe_toux,Categorical,non,cough,no
Section_1.2:Resultat_comp_oui:Section_9:Bebe_toux,Categorical,ne_sait_pas,cough,dk
Section_1.2:Resultat_comp_oui:Section_9:Temps_tousser,Categorical,jours,,
Section_1.2:Resultat_comp_oui:Section_9:Temps_tousser1,Non-categorical,Non-categorical variable,days_cough,
Section_1.2:Resultat_comp_oui:Section_9:Bebe_souffle,Categorical,oui,fast_breathing,yes
Section_1.2:Resultat_comp_oui:Section_9:Bebe_souffle,Categorical,non,fast_breathing,no
Section_1.2:Resultat_comp_oui:Section_9:Bebe_souffle,Categorical,ne_sait_pas,fast_breathing,dk
Section_1.2:Resultat_comp_oui:Section_9:Jours_souffle,Categorical,jours,,
Section_1.2:Resultat_comp_oui:Section_9:Jours_souffle,Categorical,ne_sait_pas,,
Section_1.2:Resultat_comp_oui:Section_9:Jours_souffle1,Non-categorical,Non-categorical variable,days_fast_breathing,
Section_1.2:Resultat_comp_oui:Section_9:Difficultes_resp,Categorical,oui,difficulty_breathing,yes
Section_1.2:Resultat_comp_oui:Section_9:Difficultes_resp,Categorical,non,difficulty_breathing,no
Section_1.2:Resultat_comp_oui:Section_9:Difficultes_resp,Categorical,ne_sait_pas,difficulty_breathing,dk
Section_1.2:Resultat_comp_oui:Section_9:Difficultes_resp_oui:Jours_diff_resp,Categorical,jours,,
Section_1.2:Resultat_comp_oui:Section_9:Difficultes_resp_oui:Jours_diff_resp,Categorical,ne_sait_pas,,
Section_1.2:Resultat_comp_oui:Section_9:Difficultes_resp_oui:Jours_diff_resp1,Non-categorical,Non-categorical variable,days_difficulty_breathing,
Section_1.2:Resultat_comp_oui:Section_9:Difficultes_resp_oui:Poitrine,Categorical,oui,chest_pull_in,yes
Section_1.2:Resultat_comp_oui:Section_9:Difficultes_resp_oui:Poitrine,Categorical,non,chest_pull_in,no
Section_1.2:Resultat_comp_oui:Section_9:Difficultes_resp_oui:Poitrine,Categorical,ne_sait_pas,chest_pull_in,dk
Section_1.2:Resultat_comp_oui:Section_9:Difficultes_resp_oui:Grognements,Categorical,oui,noisy_breathing,yes
Section_1.2:Resultat_comp_oui:Section_9:Difficultes_resp_oui:Grognements,Categorical,non,noisy_breathing,no
Section_1.2:Resultat_comp_oui:Section_9:Difficultes_resp_oui:Grognements,Categorical,ne_sait_pas,noisy_breathing,dk
Section_1.2:Resultat_comp_oui:Section_9:Difficultes_resp_oui:Ouverture_narines,Categorical,oui,flaring_nostrils,yes
Section_1.2:Resultat_comp_oui:Section_9:Difficultes_resp_oui:Ouverture_narines,Categorical,non,flaring_nostrils,no
Section_1.2:Resultat_comp_oui:Section_9:Difficultes_resp_oui:Ouverture_narines,Categorical,ne_sait_pas,flaring_nostrils,dk
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee,Categorical,oui,diarrhea,yes
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee,Categorical,non,diarrhea,no
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee,Categorical,ne_sait_pas,diarrhea,dk
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Jours_diarrhee,Categorical,jours,,
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Jours_diarrhee1,Non-categorical,Non-categorical variable,days_after_birth_diarrhea,
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Jours_dure_diarrhee,Categorical,jours,,
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Jours_dure_diarrhee,Categorical,ne_sait_pas,,
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Jours_dure_diarrhee1,Non-categorical,Non-categorical variable,days_diarrhea,
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Selles_diarrhee,Categorical,selles,,
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Selles_diarrhee1,Non-categorical,Non-categorical variable,number_stools_per_day,
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Sang_selles,Categorical,oui,bloody_stool,yes
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Sang_selles,Categorical,non,bloody_stool,no
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Sang_selles,Categorical,ne_sait_pas,bloody_stool,dk
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Deshydrate,Categorical,oui,dehydrated,yes
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Deshydrate,Categorical,non,dehydrated,no
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Deshydrate,Categorical,ne_sait_pas,dehydrated,dk
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Yeux_enfonces,Categorical,oui,sunken_eye,yes
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Yeux_enfonces,Categorical,non,sunken_eye,no
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Yeux_enfonces,Categorical,ne_sait_pas,sunken_eye,dk
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Temps_yeux_enfonces,Categorical,Variable with 0 responses,,
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Temps_yeux_enfonces1,Non-categorical,Non-categorical variable,days_sunken_eye,
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Peau_ridee,Categorical,oui,wrinkled_skin,
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Peau_ridee,Categorical,non,wrinkled_skin,
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Peau_ridee,Categorical,ne_sait_pas,wrinkled_skin,
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Liquide_SRO,Categorical,oui,oral_rehydration,
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Liquide_SRO,Categorical,non,oral_rehydration,
Section_1.2:Resultat_comp_oui:Section_9:Diarrhee_oui:Liquide_SRO,Categorical,ne_sait_pas,oral_rehydration,
Section_1.2:Resultat_comp_oui:Section_9:Vomissements,Categorical,oui,vomit,
Section_1.2:Resultat_comp_oui:Section_9:Vomissements,Categorical,non,vomit,
Section_1.2:Resultat_comp_oui:Section_9:Vomissements,Categorical,ne_sait_pas,vomit,
Section_1.2:Resultat_comp_oui:Section_9:Vomissements_oui:Jours_vomissement,Categorical,jours,,
Section_1.2:Resultat_comp_oui:Section_9:Vomissements_oui:Jours_vomissement1,Non-categorical,Non-categorical variable,days_vomit,
Section_1.2:Resultat_comp_oui:Section_9:Vomissements_oui:Fois_vomissait,Categorical,fois,,
Section_1.2:Resultat_comp_oui:Section_9:Vomissements_oui:Fois_vomissait1,Non-categorical,Non-categorical variable,times_vomit,
Section_1.2:Resultat_comp_oui:Section_9:Distension_abdom,Categorical,oui,protruding_abdomen,yes
Section_1.2:Resultat_comp_oui:Section_9:Distension_abdom,Categorical,non,protruding_abdomen,no
Section_1.2:Resultat_comp_oui:Section_9:Distension_abdom,Categorical,ne_sait_pas,protruding_abdomen,dk
Section_1.2:Resultat_comp_oui:Section_9:Jours_dis_abdom,Categorical,jours,,
Section_1.2:Resultat_comp_oui:Section_9:Jours_dis_abdom,Categorical,ne_sait_pas,,
Section_1.2:Resultat_comp_oui:Section_9:Jours_dis_abdom1,Non-categorical,Non-categorical variable,days_protruding_abdomen,
Section_1.2:Resultat_comp_oui:Section_9:Rougeur_cordon,Categorical,oui,redness_umbilical_cord,yes
Section_1.2:Resultat_comp_oui:Section_9:Rougeur_cordon,Categorical,non,redness_umbilical_cord,no
Section_1.2:Resultat_comp_oui:Section_9:Rougeur_cordon,Categorical,ne_sait_pas,redness_umbilical_cord,dk
Section_1.2:Resultat_comp_oui:Section_9:Eruption_cut,Categorical,oui,rash,yes
Section_1.2:Resultat_comp_oui:Section_9:Eruption_cut,Categorical,non,rash,no
Section_1.2:Resultat_comp_oui:Section_9:Eruption_cut,Categorical,ne_sait_pas,rash,dk
Section_1.2:Resultat_comp_oui:Section_9:Paumes,Categorical,oui,yellow_skin,yes
Section_1.2:Resultat_comp_oui:Section_9:Paumes,Categorical,non,yellow_skin,no
Section_1.2:Resultat_comp_oui:Section_9:Paumes,Categorical,ne_sait_pas,yellow_skin,dk
Section_1.2:Resultat_comp_oui:Section_9:Paumes_oui:Jours_apres_paumes,Categorical,jours,,
Section_1.2:Resultat_comp_oui:Section_9:Paumes_oui:Jours_apres_paumes,Categorical,ne_sait_pas,,
Section_1.2:Resultat_comp_oui:Section_9:Paumes_oui:Jours_apres_paumes1,Non-categorical,Non-categorical variable,days_after_birth_yellow_skin,
Section_1.2:Resultat_comp_oui:Section_9:Paumes_oui:Jours_pend_paumes,Categorical,jours,,
Section_1.2:Resultat_comp_oui:Section_9:Paumes_oui:Jours_pend_paumes,Categorical,ne_sait_pas,,
Section_1.2:Resultat_comp_oui:Section_9:Paumes_oui:Jours_pend_paumes1,Non-categorical,Non-categorical variable,days_yellow_skin,
Section_1.2:Resultat_comp_oui:Section_10:Age_mere,Categorical,annee,,
Section_1.2:Resultat_comp_oui:Section_10:Age_mere,Categorical,ne_sait_pas,,
Section_1.2:Resultat_comp_oui:Section_10:Age_mere1,Non-categorical,Non-categorical variable,mother_age_years,
Section_1.2:Resultat_comp_oui:Section_10:Soin_prenatal,Categorical,oui,mother_antenatal_care,
Section_1.2:Resultat_comp_oui:Section_10:Soin_prenatal,Categorical,non,mother_antenatal_care,
Section_1.2:Resultat_comp_oui:Section_10:Soin_prenatal,Categorical,ne_sait_pas,mother_antenatal_care,
Section_1.2:Resultat_comp_oui:Section_10:Tetanos,Categorical,oui,mother_tetnus,
Section_1.2:Resultat_comp_oui:Section_10:Tetanos,Categorical,non,mother_tetnus,
Section_1.2:Resultat_comp_oui:Section_10:Tetanos,Categorical,ne_sait_pas,mother_tetnus,
Section_1.2:Resultat_comp_oui:Section_10:Tetanos_doses,Categorical,doses,,
Section_1.2:Resultat_comp_oui:Section_10:Tetanos_doses,Categorical,ne_sait_pas,,
Section_1.2:Resultat_comp_oui:Section_10:Tetanos_doses1,Non-categorical,Non-categorical variable,number_tetnus_injections,
Section_1.2:Resultat_comp_oui:Section_10:Mere_sante,Categorical,saine,mother_current_health,healthy
Section_1.2:Resultat_comp_oui:Section_10:Mere_sante,Categorical,malade,mother_current_health,sick
Section_1.2:Resultat_comp_oui:Section_10:Mere_sante,Categorical,pas_en_vie,mother_current_health,died
Section_1.2:Resultat_comp_oui:Section_11:Traitement_bebe,Categorical,oui,treatment,yes
Section_1.2:Resultat_comp_oui:Section_11:Traitement_bebe,Categorical,non,treatment,no
Section_1.2:Resultat_comp_oui:Section_11:Traitement_bebe,Categorical,ne_sait_pas,treatment,dk
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Liste_traitements,Non-categorical,Non-categorical variable,,
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement,Categorical,suivante,,
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Maison,Categorical,oui,treatment_home,yes
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Maison,Categorical,non,treatment_home,no
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Guerisseur,Categorical,oui,treatment_traditional_healer,yes
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Guerisseur,Categorical,non,treatment_traditional_healer,no
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Clinique_gouv,Categorical,oui,treatment_government_clinic,yes
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Clinique_gouv,Categorical,non,treatment_government_clinic,no
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Hopital_gouv,Categorical,oui,treatment_government_hospital,yes
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Hopital_gouv,Categorical,non,treatment_government_hospital,no
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Clinique_privee,Categorical,oui,treatment_private_clinic,yes
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Clinique_privee,Categorical,non,treatment_private_clinic,no
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Hopital_prive,Categorical,oui,treatment_private_hospital,yes
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Hopital_prive,Categorical,non,treatment_private_hospital,no
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Pharmacie,Categorical,oui,treatment_pharmacy,yes
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Pharmacie,Categorical,non,treatment_pharmacy,no
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Autre_lieu,Categorical,oui,treatment_other_facility,yes
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Autre_lieu,Categorical,non,treatment_other_facility,no
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Lieux_traitement1:Autre_lieu1,Non-categorical,Non-categorical variable,treatment_other_specific,
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Centre_saisi,Categorical,jours,,
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Centre_saisi,Categorical,ne_sait_pas,,
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Jours_centre_saisi,Non-categorical,Non-categorical variable,days_after_illness_seek_care_health_facility,
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Contacts_centre,Categorical,Contacts,,
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Contacts_centre,Categorical,ne_sait_pas,,
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Contacts_centre1,Non-categorical,Non-categorical variable,contacts_w_health_facility_before_death,
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Admis_hoptial,Categorical,oui,admitted_to_health_facility,yes
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Admis_hoptial,Categorical,non,admitted_to_health_facility,no
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Admis_oui:Nom_centre,Non-categorical,Non-categorical variable,admitted_to_health_facility_name,
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Admis_oui:Raison_admis,Non-categorical,Non-categorical variable,admitted_to_health_facility_reason,
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Admis_oui:Rehydratation_IV,Categorical,oui,health_facility_treated_iv,yes
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Admis_oui:Rehydratation_IV,Categorical,non,health_facility_treated_iv,no
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Admis_oui:Rehydratation_IV,Categorical,ne_sait_pas,health_facility_treated_iv,dk
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Travailleurs_cause,Categorical,oui,told_cause_of_death,yes
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Travailleurs_cause,Categorical,non,told_cause_of_death,no
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Travailleurs_cause,Categorical,ne_sait_pas,told_cause_of_death,dk
Section_1.2:Resultat_comp_oui:Section_11:Traitement_oui:Agent_cause,Non-categorical,Non-categorical variable,cause_death,
Section_1.2:Resultat_comp_oui:Section_12:Certificat,Categorical,oui,death_certificate,yes
Section_1.2:Resultat_comp_oui:Section_12:Certificat,Categorical,non,death_certificate,no
Section_1.2:Resultat_comp_oui:Section_12:Certificat,Categorical,ne_sait_pas,death_certificate,dk
Section_1.2:Resultat_comp_oui:Section_12:Certificat_oui:Voir_certificat,Categorical,non,see_death_certificate,no
Section_1.2:Resultat_comp_oui:Section_12:Certificat_oui:Voir_certificat,Categorical,oui,see_death_certificate,yes
Section_1.2:Resultat_comp_oui:Section_12:Certificat_oui:Voir_cert_oui:Date_certificat,Non-categorical,Non-categorical variable,death_certificate_date_death,
Section_1.2:Resultat_comp_oui:Section_12:Certificat_oui:Voir_cert_oui:Certificat_cause1,Non-categorical,Non-categorical variable,death_cause_on_permit_specific1,
Section_1.2:Resultat_comp_oui:Section_12:Certificat_oui:Voir_cert_oui:Certificat_cause2,Non-categorical,Non-categorical variable,death_cause_on_permit_specific2,
Section_1.2:Resultat_comp_oui:Section_12:Certificat_oui:Voir_cert_oui:Certificat_cause3,Non-categorical,Non-categorical variable,death_cause_on_permit_specific3,
Section_1.2:Resultat_comp_oui:Section_12:Certificat_oui:Voir_cert_oui:Certificat_cause4,Non-categorical,Non-categorical variable,death_cause_on_permit_specific4,
Section_1.2:Resultat_comp_oui:Section_13:Autre_rapport,Categorical,oui,health_records,yes
Section_1.2:Resultat_comp_oui:Section_13:Autre_rapport,Categorical,non,health_records,no
Section_1.2:Resultat_comp_oui:Section_13:Autre_rapport_oui:Permit,Non-categorical,Non-categorical variable,burial_permit,
Section_1.2:Resultat_comp_oui:Section_13:Autre_rapport_oui:Post_mortem,Non-categorical,Non-categorical variable,post_mortem,
Section_1.2:Resultat_comp_oui:Section_13:Autre_rapport_oui:Carte,Non-categorical,Non-categorical variable,mch_anc_card_info,
Section_1.2:Resultat_comp_oui:Section_13:Autre_rapport_oui:Ordannance,Non-categorical,Non-categorical variable,hospital_prescription_info,
Section_1.2:Resultat_comp_oui:Section_13:Autre_rapport_oui:Carnet,Non-categorical,Non-categorical variable,treatment_card_info,
Section_1.2:Resultat_comp_oui:Section_13:Autre_rapport_oui:Decharge,Non-categorical,Non-categorical variable,discharge_info,
Section_1.2:Resultat_comp_oui:Section_13:Autre_rapport_oui:Res_laboratoire,Non-categorical,Non-categorical variable,lab_results_info,
Section_1.2:Resultat_comp_oui:Section_13:Autre_rapport_oui:Autres_doc,Non-categorical,Non-categorical variable,other_docs_info,
Section_1.2:Resultat_comp_oui:Heure_arret,Non-categorical,Non-categorical variable,intervew_stop_time,
Section_1.2:Resultat_comp_oui:Observations_int,Non-categorical,Non-categorical variable,interviewer_observations,
Section_1.2:Resultat_comp_oui:Commentaire,Non-categorical,Non-categorical variable,comments,
Section_1.2:Resultat_comp_oui:Autres_comment,Non-categorical,Non-categorical variable,other_comments,
Section_1.2:Resultat_comp_oui:Observations_sup,Non-categorical,Non-categorical variable,supervisor_observations,
Nom_int,Non-categorical,Non-categorical variable,interviewer_name,
Code_int,Non-categorical,Non-categorical variable,interviewer_code,
Nom_sup,Non-categorical,Non-categorical variable,name_supervisor,
Code_sup,Non-categorical,Non-categorical variable,qc_staff_code,
Date,Non-categorical,Non-categorical variable,qc_date,
