variable,variable_type,responses,question_standardized,response_standardized
consented:illhistory:signs_symptoms_final_illness:Id10172,Categorical,no,chest_pull_in,no
consented:illhistory:signs_symptoms_final_illness:Id10172,Categorical,dk,chest_pull_in,dk
consented:illhistory:signs_symptoms_final_illness:Id10173,Categorical,stridor,breathing_sound,stridor
consented:illhistory:signs_symptoms_final_illness:Id10173,Categorical,grunting,breathing_sound,grunting
consented:illhistory:signs_symptoms_final_illness:Id10173,Categorical,wheezing,breathing_sound,wheezing
consented:illhistory:signs_symptoms_final_illness:Id10173,Categorical,no,breathing_sound,no
consented:illhistory:signs_symptoms_final_illness:Id10173,Categorical,dk,breathing_sound,dk
consented:illhistory:signs_symptoms_final_illness:Id10173,Categorical,ref,breathing_sound,refuse_to_answer
consented:illhistory:signs_symptoms_final_illness:Id10174,Categorical,yes,chest_pain,yes
consented:illhistory:signs_symptoms_final_illness:Id10174,Categorical,no,chest_pain,no
consented:illhistory:signs_symptoms_final_illness:Id10174,Categorical,dk,chest_pain,dk
consented:illhistory:signs_symptoms_final_illness:Id10176,Non-categorical,Non-categorical variable,days_chest_pain,
consented:illhistory:signs_symptoms_final_illness:Id10181,Categorical,yes,diarrhea,yes
consented:illhistory:signs_symptoms_final_illness:Id10181,Categorical,no,diarrhea,no
consented:illhistory:signs_symptoms_final_illness:Id10181,Categorical,dk,diarrhea,dk
consented:illhistory:signs_symptoms_final_illness:Id10182,Non-categorical,Non-categorical variable,days_diarrhea,
consented:illhistory:signs_symptoms_final_illness:Id10185,Categorical,yes,diarrhea_continue,yes
consented:illhistory:signs_symptoms_final_illness:Id10185,Categorical,no,diarrhea_continue,no
consented:illhistory:signs_symptoms_final_illness:Id10185,Categorical,dk,diarrhea_continue,dk
consented:illhistory:signs_symptoms_final_illness:Id10186,Categorical,yes,bloody_stool,yes
consented:illhistory:signs_symptoms_final_illness:Id10186,Categorical,no,bloody_stool,no
consented:illhistory:signs_symptoms_final_illness:Id10186,Categorical,dk,bloody_stool,dk
consented:illhistory:signs_symptoms_final_illness:Id10187,Categorical,yes,bloody_stool_until_death,yes
consented:illhistory:signs_symptoms_final_illness:Id10187,Categorical,no,bloody_stool_until_death,no
consented:illhistory:signs_symptoms_final_illness:Id10187,Categorical,dk,bloody_stool_until_death,dk
consented:illhistory:signs_symptoms_final_illness:Id10188,Categorical,yes,vomit,yes
consented:illhistory:signs_symptoms_final_illness:Id10188,Categorical,no,vomit,no
consented:illhistory:signs_symptoms_final_illness:Id10188,Categorical,dk,vomit,dk
consented:illhistory:signs_symptoms_final_illness:Id10189,Categorical,yes,vomit_week_preceding_death,yes
consented:illhistory:signs_symptoms_final_illness:Id10189,Categorical,no,vomit_week_preceding_death,no
consented:illhistory:signs_symptoms_final_illness:Id10189,Categorical,dk,vomit_week_preceding_death,dk
consented:illhistory:signs_symptoms_final_illness:Id10189,Categorical,ref,vomit_week_preceding_death,refuse_to_answer
consented:illhistory:signs_symptoms_final_illness:Id10191,Categorical,yes,bloody_vomit,yes
consented:illhistory:signs_symptoms_final_illness:Id10191,Categorical,no,bloody_vomit,no
consented:illhistory:signs_symptoms_final_illness:Id10191,Categorical,dk,bloody_vomit,dk
consented:illhistory:signs_symptoms_final_illness:Id10192,Categorical,yes,black_vomit,yes
consented:illhistory:signs_symptoms_final_illness:Id10192,Categorical,no,black_vomit,no
consented:illhistory:signs_symptoms_final_illness:Id10192,Categorical,dk,black_vomit,dk
consented:illhistory:signs_symptoms_final_illness:Id10193,Categorical,yes,abdomen_problem,yes
consented:illhistory:signs_symptoms_final_illness:Id10193,Categorical,no,abdomen_problem,no
consented:illhistory:signs_symptoms_final_illness:Id10193,Categorical,dk,abdomen_problem,dk
consented:illhistory:signs_symptoms_final_illness:Id10194,Categorical,yes,abdomen_pain,yes
consented:illhistory:signs_symptoms_final_illness:Id10194,Categorical,no,abdomen_pain,no
consented:illhistory:signs_symptoms_final_illness:Id10194,Categorical,dk,abdomen_pain,dk
consented:illhistory:signs_symptoms_final_illness:Id10195,Categorical,yes,abdomen_pain_severe,yes
consented:illhistory:signs_symptoms_final_illness:Id10195,Categorical,no,abdomen_pain_severe,no
consented:illhistory:signs_symptoms_final_illness:Id10195,Categorical,dk,abdomen_pain_severe,dk
consented:illhistory:signs_symptoms_final_illness:abdominal_pain:Id10196,Non-categorical,Non-categorical variable,days_abdomen_pain,
consented:illhistory:signs_symptoms_final_illness:Id10199,Categorical,upper_abdomen,upper_lower_abdomen_pain,upper_abdomen
consented:illhistory:signs_symptoms_final_illness:Id10199,Categorical,lower_abdomen,upper_lower_abdomen_pain,lower_abdomen
consented:illhistory:signs_symptoms_final_illness:Id10199,Categorical,upper_lower_abdomen,upper_lower_abdomen_pain,upper_lower_abdomen
consented:illhistory:signs_symptoms_final_illness:Id10200,Categorical,yes,protruding_abdomen,yes
consented:illhistory:signs_symptoms_final_illness:Id10200,Categorical,no,protruding_abdomen,no
consented:illhistory:signs_symptoms_final_illness:Id10200,Categorical,dk,protruding_abdomen,dk
consented:illhistory:signs_symptoms_final_illness:Id10201,Non-categorical,Non-categorical variable,days_protruding_abdomen,
consented:illhistory:signs_symptoms_final_illness:Id10202,Non-categorical,Non-categorical variable,months_protruding_abdomen,
consented:illhistory:signs_symptoms_final_illness:Id10203,Categorical,rapidly,rapidly_protruding_abdomen,rapidly
consented:illhistory:signs_symptoms_final_illness:Id10203,Categorical,slowly,rapidly_protruding_abdomen,slowly
consented:illhistory:signs_symptoms_final_illness:Id10204,Categorical,yes,abdomen_mass,yes
consented:illhistory:signs_symptoms_final_illness:Id10204,Categorical,no,abdomen_mass,no
consented:illhistory:signs_symptoms_final_illness:Id10204,Categorical,dk,abdomen_mass,dk
consented:illhistory:signs_symptoms_final_illness:Id10205,Non-categorical,Non-categorical variable,days_abdomen_mass,
consented:illhistory:signs_symptoms_final_illness:Id10206,Non-categorical,Non-categorical variable,months_abdomen_mass,
consented:illhistory:signs_symptoms_final_illness:Id10207,Categorical,yes,severe_headache,yes
consented:illhistory:signs_symptoms_final_illness:Id10207,Categorical,no,severe_headache,no
consented:illhistory:signs_symptoms_final_illness:Id10207,Categorical,dk,severe_headache,dk
consented:illhistory:signs_symptoms_final_illness:Id10207,Categorical,ref,severe_headache,refuse_to_answer
consented:illhistory:signs_symptoms_final_illness:Id10208,Categorical,yes,stiff_neck,yes
consented:illhistory:signs_symptoms_final_illness:Id10208,Categorical,no,stiff_neck,no
consented:illhistory:signs_symptoms_final_illness:Id10208,Categorical,dk,stiff_neck,dk
consented:illhistory:signs_symptoms_final_illness:Id10208,Categorical,ref,stiff_neck,refuse_to_answer
consented:illhistory:signs_symptoms_final_illness:Id10209,Non-categorical,Non-categorical variable,days_stiff_neck,
consented:illhistory:signs_symptoms_final_illness:Id10210,Categorical,yes,painful_neck,yes
consented:illhistory:signs_symptoms_final_illness:Id10210,Categorical,no,painful_neck,no
consented:illhistory:signs_symptoms_final_illness:Id10210,Categorical,dk,painful_neck,dk
consented:illhistory:signs_symptoms_final_illness:Id10211,Non-categorical,Non-categorical variable,days_painful_neck,
consented:illhistory:signs_symptoms_final_illness:Id10214,Categorical,yes,unconscious,yes
consented:illhistory:signs_symptoms_final_illness:Id10214,Categorical,no,unconscious,no
consented:illhistory:signs_symptoms_final_illness:Id10214,Categorical,dk,unconscious,dk
consented:illhistory:signs_symptoms_final_illness:Id10215,Categorical,yes,unconscious_24_hours,yes
consented:illhistory:signs_symptoms_final_illness:Id10215,Categorical,no,unconscious_24_hours,no
consented:illhistory:signs_symptoms_final_illness:Id10215,Categorical,dk,unconscious_24_hours,dk
consented:illhistory:signs_symptoms_final_illness:Id10216,Non-categorical,Non-categorical variable,hours_unconscious,
consented:illhistory:signs_symptoms_final_illness:Id10217,Categorical,yes,unconscious_sudden,yes
consented:illhistory:signs_symptoms_final_illness:Id10217,Categorical,no,unconscious_sudden,no
consented:illhistory:signs_symptoms_final_illness:Id10217,Categorical,dk,unconscious_sudden,dk
consented:illhistory:signs_symptoms_final_illness:Id10218,Categorical,yes,unconscious_continue,yes
consented:illhistory:signs_symptoms_final_illness:Id10218,Categorical,no,unconscious_continue,no
consented:illhistory:signs_symptoms_final_illness:Id10218,Categorical,dk,unconscious_continue,dk
consented:illhistory:signs_symptoms_final_illness:Id10219,Categorical,yes,convulsions,yes
consented:illhistory:signs_symptoms_final_illness:Id10219,Categorical,no,convulsions,no
consented:illhistory:signs_symptoms_final_illness:Id10219,Categorical,dk,convulsions,dk
consented:illhistory:signs_symptoms_final_illness:Id10220,Categorical,no,generalized_convulsions,yes
consented:illhistory:signs_symptoms_final_illness:Id10220,Categorical,dk,generalized_convulsions,no
consented:illhistory:signs_symptoms_final_illness:Id10220,Categorical,,generalized_convulsions,dk
consented:illhistory:signs_symptoms_final_illness:Id10221,Non-categorical,Non-categorical variable,minutes_convulsions,
consented:illhistory:signs_symptoms_final_illness:Id10222,Categorical,yes,convulsions_unconscious,yes
consented:illhistory:signs_symptoms_final_illness:Id10222,Categorical,no,convulsions_unconscious,no
consented:illhistory:signs_symptoms_final_illness:Id10222,Categorical,dk,convulsions_unconscious,dk
consented:illhistory:signs_symptoms_final_illness:Id10223,Categorical,yes,urine_problems,yes
consented:illhistory:signs_symptoms_final_illness:Id10223,Categorical,no,urine_problems,no
consented:illhistory:signs_symptoms_final_illness:Id10223,Categorical,dk,urine_problems,dk
consented:illhistory:signs_symptoms_final_illness:Id10224,Categorical,yes,urine_stop,yes
consented:illhistory:signs_symptoms_final_illness:Id10224,Categorical,no,urine_stop,no
consented:illhistory:signs_symptoms_final_illness:Id10224,Categorical,dk,urine_stop,dk
consented:illhistory:signs_symptoms_final_illness:Id10225,Categorical,yes,urine_often,yes
consented:illhistory:signs_symptoms_final_illness:Id10225,Categorical,no,urine_often,no
consented:illhistory:signs_symptoms_final_illness:Id10225,Categorical,dk,urine_often,dk
consented:illhistory:signs_symptoms_final_illness:Id10226,Categorical,yes,urine_blood,yes
consented:illhistory:signs_symptoms_final_illness:Id10226,Categorical,no,urine_blood,no
consented:illhistory:signs_symptoms_final_illness:Id10226,Categorical,dk,urine_blood,dk
consented:illhistory:signs_symptoms_final_illness:Id10227,Categorical,yes,sores,yes
consented:illhistory:signs_symptoms_final_illness:Id10227,Categorical,no,sores,no
consented:illhistory:signs_symptoms_final_illness:Id10227,Categorical,dk,sores,dk
consented:illhistory:signs_symptoms_final_illness:Id10229,Categorical,yes,pus,yes
consented:illhistory:signs_symptoms_final_illness:Id10229,Categorical,no,pus,no
consented:illhistory:signs_symptoms_final_illness:Id10229,Categorical,dk,pus,dk
consented:illhistory:signs_symptoms_final_illness:Id10230,Categorical,yes,ulcer_foot,yes
consented:illhistory:signs_symptoms_final_illness:Id10230,Categorical,no,ulcer_foot,no
consented:illhistory:signs_symptoms_final_illness:Id10230,Categorical,dk,ulcer_foot,dk
consented:illhistory:signs_symptoms_final_illness:Id10231,Categorical,yes,ulcer_foot_pus,yes
consented:illhistory:signs_symptoms_final_illness:Id10231,Categorical,no,ulcer_foot_pus,no
consented:illhistory:signs_symptoms_final_illness:Id10231,Categorical,dk,ulcer_foot_pus,dk
consented:illhistory:signs_symptoms_final_illness:Id10232,Non-categorical,Non-categorical variable,days_ulcer_foot_pus,
consented:illhistory:signs_symptoms_final_illness:Id10233,Categorical,yes,rash,yes
consented:illhistory:signs_symptoms_final_illness:Id10233,Categorical,no,rash,no
consented:illhistory:signs_symptoms_final_illness:Id10233,Categorical,dk,rash,dk
consented:illhistory:signs_symptoms_final_illness:Id10234,Non-categorical,Non-categorical variable,days_rash,
consented:illhistory:signs_symptoms_final_illness:Id10235,Categorical,face,place_rash,face
consented:illhistory:signs_symptoms_final_illness:Id10235,Categorical,trunk,place_rash,trunk
consented:illhistory:signs_symptoms_final_illness:Id10235,Categorical,everywhere,place_rash,everywhere
consented:illhistory:signs_symptoms_final_illness:Id10235,Categorical,extremities,place_rash,extremities
consented:illhistory:signs_symptoms_final_illness:Id10235,Categorical,dk,place_rash,dk
consented:illhistory:signs_symptoms_final_illness:Id10236,Categorical,yes,measels_rash,yes
consented:illhistory:signs_symptoms_final_illness:Id10236,Categorical,no,measels_rash,no
consented:illhistory:signs_symptoms_final_illness:Id10236,Categorical,dk,measels_rash,dk
consented:illhistory:signs_symptoms_final_illness:Id10238,Categorical,yes,skin_flake,yes
consented:illhistory:signs_symptoms_final_illness:Id10238,Categorical,no,skin_flake,no
consented:illhistory:signs_symptoms_final_illness:Id10238,Categorical,dk,skin_flake,dk
consented:illhistory:signs_symptoms_final_illness:Id10239,Categorical,yes,skin_black,yes
consented:illhistory:signs_symptoms_final_illness:Id10239,Categorical,no,skin_black,no
consented:illhistory:signs_symptoms_final_illness:Id10239,Categorical,dk,skin_black,dk
consented:illhistory:signs_symptoms_final_illness:Id10240,Categorical,yes,skin_red,yes
consented:illhistory:signs_symptoms_final_illness:Id10240,Categorical,no,skin_red,no
consented:illhistory:signs_symptoms_final_illness:Id10240,Categorical,dk,skin_red,dk
consented:illhistory:signs_symptoms_final_illness:Id10241,Categorical,yes,bleed,yes
consented:illhistory:signs_symptoms_final_illness:Id10241,Categorical,no,bleed,no
consented:illhistory:signs_symptoms_final_illness:Id10241,Categorical,dk,bleed,dk
consented:illhistory:signs_symptoms_final_illness:Id10242,Categorical,yes,bleed_nose_mouth_anus,yes
consented:illhistory:signs_symptoms_final_illness:Id10242,Categorical,no,bleed_nose_mouth_anus,no
consented:illhistory:signs_symptoms_final_illness:Id10242,Categorical,dk,bleed_nose_mouth_anus,dk
consented:illhistory:signs_symptoms_final_illness:Id10243,Categorical,yes,weight_loss,yes
consented:illhistory:signs_symptoms_final_illness:Id10243,Categorical,no,weight_loss,no
consented:illhistory:signs_symptoms_final_illness:Id10243,Categorical,dk,weight_loss,dk
consented:illhistory:signs_symptoms_final_illness:Id10244,Categorical,yes,thin,yes
consented:illhistory:signs_symptoms_final_illness:Id10244,Categorical,no,thin,no
consented:illhistory:signs_symptoms_final_illness:Id10244,Categorical,dk,thin,dk
consented:illhistory:signs_symptoms_final_illness:Id10245,Categorical,yes,rash_mouth,yes
consented:illhistory:signs_symptoms_final_illness:Id10245,Categorical,no,rash_mouth,no
consented:illhistory:signs_symptoms_final_illness:Id10245,Categorical,dk,rash_mouth,dk
consented:illhistory:signs_symptoms_final_illness:Id10246,Categorical,yes,stiff_body,yes
consented:illhistory:signs_symptoms_final_illness:Id10246,Categorical,no,stiff_body,no
consented:illhistory:signs_symptoms_final_illness:Id10246,Categorical,dk,stiff_body,dk
consented:illhistory:signs_symptoms_final_illness:Id10247,Categorical,yes,swell_face,yes
consented:illhistory:signs_symptoms_final_illness:Id10247,Categorical,no,swell_face,no
consented:illhistory:signs_symptoms_final_illness:Id10247,Categorical,dk,swell_face,dk
consented:illhistory:signs_symptoms_final_illness:Id10248,Non-categorical,Non-categorical variable,days_swell_face,
consented:illhistory:signs_symptoms_final_illness:Id10249,Categorical,yes,swell_leg,yes
consented:illhistory:signs_symptoms_final_illness:Id10249,Categorical,no,swell_leg,no
consented:illhistory:signs_symptoms_final_illness:Id10249,Categorical,dk,swell_leg,dk
consented:illhistory:signs_symptoms_final_illness:Id10250,Non-categorical,Non-categorical variable,days_swell_leg,
consented:illhistory:signs_symptoms_final_illness:Id10251,Categorical,yes,swell_feet,yes
consented:illhistory:signs_symptoms_final_illness:Id10251,Categorical,no,swell_feet,no
consented:illhistory:signs_symptoms_final_illness:Id10251,Categorical,dk,swell_feet,dk
consented:illhistory:signs_symptoms_final_illness:Id10252,Categorical,yes,swell_body,yes
consented:illhistory:signs_symptoms_final_illness:Id10252,Categorical,no,swell_body,no
consented:illhistory:signs_symptoms_final_illness:Id10252,Categorical,dk,swell_body,dk
consented:illhistory:signs_symptoms_final_illness:Id10253,Categorical,yes,lumps,yes
consented:illhistory:signs_symptoms_final_illness:Id10253,Categorical,no,lumps,no
consented:illhistory:signs_symptoms_final_illness:Id10253,Categorical,dk,lumps,dk
consented:illhistory:signs_symptoms_final_illness:Id10255,Categorical,yes,lumps_neck,yes
consented:illhistory:signs_symptoms_final_illness:Id10255,Categorical,no,lumps_neck,no
consented:illhistory:signs_symptoms_final_illness:Id10255,Categorical,dk,lumps_neck,dk
consented:illhistory:signs_symptoms_final_illness:Id10256,Categorical,yes,lumps_armpit,yes
consented:illhistory:signs_symptoms_final_illness:Id10256,Categorical,no,lumps_armpit,no
consented:illhistory:signs_symptoms_final_illness:Id10256,Categorical,dk,lumps_armpit,dk
consented:illhistory:signs_symptoms_final_illness:Id10257,Categorical,yes,lumps_groin,yes
consented:illhistory:signs_symptoms_final_illness:Id10257,Categorical,no,lumps_groin,no
consented:illhistory:signs_symptoms_final_illness:Id10257,Categorical,dk,lumps_groin,dk
consented:illhistory:signs_symptoms_final_illness:Id10258,Categorical,yes,paralyzed,yes
consented:illhistory:signs_symptoms_final_illness:Id10258,Categorical,no,paralyzed,no
consented:illhistory:signs_symptoms_final_illness:Id10258,Categorical,dk,paralyzed,dk
consented:illhistory:signs_symptoms_final_illness:Id10259,Categorical,yes,paralyzed_side,yes
consented:illhistory:signs_symptoms_final_illness:Id10259,Categorical,no,paralyzed_side,no
consented:illhistory:signs_symptoms_final_illness:Id10259,Categorical,dk,paralyzed_side,dk
consented:illhistory:signs_symptoms_final_illness:Id10260,Categorical,right_side,paralyzed_part,right_side
consented:illhistory:signs_symptoms_final_illness:Id10260,Categorical,left_side,paralyzed_part,left_side
consented:illhistory:signs_symptoms_final_illness:Id10260,Categorical,lower_body,paralyzed_part,lower_body
consented:illhistory:signs_symptoms_final_illness:Id10260,Categorical,upper_body,paralyzed_part,upper_body
consented:illhistory:signs_symptoms_final_illness:Id10260,Categorical,one_leg,paralyzed_part,one_leg
consented:illhistory:signs_symptoms_final_illness:Id10260,Categorical,one_arm,paralyzed_part,one_arm
consented:illhistory:signs_symptoms_final_illness:Id10260,Categorical,whole_body,paralyzed_part,whole_body
consented:illhistory:signs_symptoms_final_illness:Id10260,Categorical,other,paralyzed_part,other
consented:illhistory:signs_symptoms_final_illness:Id10261,Categorical,yes,difficulty_swallowing,yes
consented:illhistory:signs_symptoms_final_illness:Id10261,Categorical,no,difficulty_swallowing,no
consented:illhistory:signs_symptoms_final_illness:Id10261,Categorical,dk,difficulty_swallowing,dk
consented:illhistory:signs_symptoms_final_illness:Id10262,Non-categorical,Non-categorical variable,days_difficulty_swallowing,
consented:illhistory:signs_symptoms_final_illness:Id10263,Categorical,solids,what_difficulty_swollowing,solids
consented:illhistory:signs_symptoms_final_illness:Id10263,Categorical,liquids,what_difficulty_swollowing,liquids
consented:illhistory:signs_symptoms_final_illness:Id10263,Categorical,both,what_difficulty_swollowing,both
consented:illhistory:signs_symptoms_final_illness:Id10264,Categorical,yes,pain_swollowing,yes
consented:illhistory:signs_symptoms_final_illness:Id10264,Categorical,no,pain_swollowing,no
consented:illhistory:signs_symptoms_final_illness:Id10264,Categorical,dk,pain_swollowing,dk
consented:illhistory:signs_symptoms_final_illness:Id10265,Categorical,yes,yellow_eyes,yes
consented:illhistory:signs_symptoms_final_illness:Id10265,Categorical,no,yellow_eyes,no
consented:illhistory:signs_symptoms_final_illness:Id10265,Categorical,dk,yellow_eyes,dk
consented:illhistory:signs_symptoms_final_illness:Id10266,Non-categorical,Non-categorical variable,days_yellow_eyes,
consented:illhistory:signs_symptoms_final_illness:Id10267,Categorical,yes,hair_red_yellow,yes
consented:illhistory:signs_symptoms_final_illness:Id10267,Categorical,no,hair_red_yellow,no
consented:illhistory:signs_symptoms_final_illness:Id10267,Categorical,dk,hair_red_yellow,dk
consented:illhistory:signs_symptoms_final_illness:Id10268,Categorical,yes,pale,yes
consented:illhistory:signs_symptoms_final_illness:Id10268,Categorical,no,pale,no
consented:illhistory:signs_symptoms_final_illness:Id10268,Categorical,dk,pale,dk
consented:illhistory:signs_symptoms_final_illness:Id10269,Categorical,yes,sunken_eye,yes
consented:illhistory:signs_symptoms_final_illness:Id10269,Categorical,no,sunken_eye,no
consented:illhistory:signs_symptoms_final_illness:Id10269,Categorical,dk,sunken_eye,dk
consented:illhistory:signs_symptoms_final_illness:Id10270,Categorical,yes,drink_more,yes
consented:illhistory:signs_symptoms_final_illness:Id10270,Categorical,no,drink_more,no
consented:illhistory:signs_symptoms_final_illness:Id10270,Categorical,dk,drink_more,dk
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10271,Categorical,yes,suckle_feed,yes
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10271,Categorical,no,suckle_feed,no
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10271,Categorical,dk,suckle_feed,dk
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10272,Categorical,yes,suckle_normal,yes
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10272,Categorical,no,suckle_normal,no
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10272,Categorical,dk,suckle_normal,dk
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10273,Categorical,yes,stop_suckle,yes
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10273,Categorical,no,stop_suckle,no
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10273,Categorical,dk,stop_suckle,dk
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10274,Non-categorical,Non-categorical variable,days_stop_suckle,
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10275,Categorical,yes,convulsions_within_24_hours,yes
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10275,Categorical,no,convulsions_within_24_hours,no
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10275,Categorical,dk,convulsions_within_24_hours,dk
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10276,Categorical,yes,convulsions_after_24_hours,yes
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10276,Categorical,no,convulsions_after_24_hours,no
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10276,Categorical,dk,convulsions_after_24_hours,dk
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10277,Categorical,yes,stiff,yes
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10277,Categorical,no,stiff,no
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10277,Categorical,dk,stiff,dk
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10278,Categorical,yes,bulging_fontanelle,yes
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10278,Categorical,no,bulging_fontanelle,no
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10278,Categorical,dk,bulging_fontanelle,dk
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10279,Categorical,yes,sunken_fontanelle,yes
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10279,Categorical,no,sunken_fontanelle,no
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10279,Categorical,dk,sunken_fontanelle,dk
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10281,Categorical,yes,unresponsive,yes
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10281,Categorical,no,unresponsive,no
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10281,Categorical,dk,unresponsive,dk
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10282,Categorical,yes,unresponsive_within_24_hours,yes
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10282,Categorical,no,unresponsive_within_24_hours,no
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10282,Categorical,dk,unresponsive_within_24_hours,dk
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10283,Categorical,yes,unresponsive_after_24_hours,yes
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10283,Categorical,no,unresponsive_after_24_hours,no
consented:illhistory:signs_symptoms_final_illness:resume_if_child_is_under_one:Id10283,Categorical,dk,unresponsive_after_24_hours,dk
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10284,Categorical,yes,cold_touch,yes
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10284,Categorical,no,cold_touch,no
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10284,Categorical,dk,cold_touch,dk
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10285,Non-categorical,Non-categorical variable,days_cold_touch,
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10286,Categorical,yes,lethargic,yes
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10286,Categorical,no,lethargic,no
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10286,Categorical,dk,lethargic,dk
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10287,Categorical,yes,redness_umbilical_cord,yes
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10287,Categorical,no,redness_umbilical_cord,no
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10287,Categorical,dk,redness_umbilical_cord,dk
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10288,Categorical,yes,skin_ulcers,yes
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10288,Categorical,no,skin_ulcers,no
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10288,Categorical,dk,skin_ulcers,dk
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10289,Categorical,yes,yellow_skin,yes
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10289,Categorical,no,yellow_skin,no
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10289,Categorical,dk,yellow_skin,dk
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10290,Categorical,yes,appear_healthy,yes
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10290,Categorical,no,appear_healthy,no
consented:illhistory:signs_symptoms_final_illness:neonatal_childC:Id10290,Categorical,dk,appear_healthy,dk
consented:illhistory:Id10347,Categorical,yes,premature,yes
consented:illhistory:Id10347,Categorical,no,premature,no
consented:illhistory:Id10347,Categorical,dk,premature,dk
consented:illhistory:Id10347,Categorical,ref,premature,refuse_to_answer
consented:illhistory:neonatal_child:Id10352,Non-categorical,Non-categorical variable,age_illness_start,years
consented:illhistory:neonatal_child:neonatal_childA:Id10354,Categorical,yes,multiple_birth,yes
consented:illhistory:neonatal_child:neonatal_childA:Id10354,Categorical,no,multiple_birth,no
consented:illhistory:neonatal_child:neonatal_childA:Id10354,Categorical,dk,multiple_birth,dk
consented:illhistory:neonatal_child:neonatal_childA:Id10354,Categorical,ref,multiple_birth,refuse_to_answer
consented:illhistory:neonatal_child:neonatal_childA:Id10355,Categorical,first,birth_order,first
consented:illhistory:neonatal_child:neonatal_childA:Id10355,Categorical,second_or_later,birth_order,second_later
consented:illhistory:neonatal_child:neonatal_childA:Id10356,Categorical,yes,mother_alive,yes
consented:illhistory:neonatal_child:neonatal_childA:Id10356,Categorical,no,mother_alive,no
consented:illhistory:neonatal_child:neonatal_childA:Id10356,Categorical,dk,mother_alive,dk
consented:illhistory:neonatal_child:neonatal_childA:Id10357,Categorical,before,mother_die,before_delivery
consented:illhistory:neonatal_child:neonatal_childA:Id10357,Categorical,during,mother_die,during_delivery
consented:illhistory:neonatal_child:neonatal_childA:Id10357,Categorical,after,mother_die,after_deliver
consented:illhistory:neonatal_child:neonatal_childA:Id10357,Categorical,dk,mother_die,dk
