variable,variable_type,responses,question_standardized,response_standardized
msr,Categorical,YES,rash_mouth,yes
msr,Categorical,NO,rash_mouth,no
msr,Categorical,DK,rash_mouth,dk
msr,Categorical,REF,rash_mouth,refuse_to_answer
stiffb,Categorical,YES,stiff_body,yes
stiffb,Categorical,NO,stiff_body,no
stiffb,Categorical,DK,stiff_body,dk
stiffb,Categorical,REF,stiff_body,refuse_to_answer
swelface,Categorical,YES,swell_face,yes
swelface,Categorical,NO,swell_face,no
swelface,Categorical,DK,swell_face,dk
swelface,Categorical,REF,swell_face,refuse_to_answer
swefacm,Non-categorical,Non-categorical variable,months_swell_face,
swelleg,Categorical,YES,swell_leg,yes
swelleg,Categorical,NO,swell_leg,no
swelleg,Categorical,DK,swell_leg,dk
swelleg,Categorical,REF,swell_leg,refuse_to_answer
swelgd,Non-categorical,Non-categorical variable,days_swell_leg,
swelgm,Non-categorical,Non-categorical variable,months_swell_leg,
swelfeet,Categorical,YES,swell_feet,yes
swelfeet,Categorical,NO,swell_feet,no
swelfeet,Categorical,DK,swell_feet,dk
swelfeet,Categorical,REF,swell_feet,refuse_to_answer
swelbody,Categorical,YES,swell_body,yes
swelbody,Categorical,NO,swell_body,no
swelbody,Categorical,DK,swell_body,dk
swelbody,Categorical,REF,swell_body,refuse_to_answer
swa,Categorical,YES,lumps,yes
swa,Categorical,NO,lumps,no
swa,Categorical,DK,lumps,dk
swa,Categorical,REF,lumps,refuse_to_answer
lumpmouth,Categorical,YES,lumps_mouth,yes
lumpmouth,Categorical,NO,lumps_mouth,no
lumpmouth,Categorical,DK,lumps_mouth,dk
lumpmouth,Categorical,REF,lumps_mouth,refuse_to_answer
lumpneck,Categorical,YES,lumps_neck,yes
lumpneck,Categorical,NO,lumps_neck,no
lumpneck,Categorical,DK,lumps_neck,dk
lumpneck,Categorical,REF,lumps_neck,refuse_to_answer
lumparmpit,Categorical,YES,lumps_armpit,yes
lumparmpit,Categorical,NO,lumps_armpit,no
lumparmpit,Categorical,DK,lumps_armpit,dk
lumparmpit,Categorical,REF,lumps_armpit,refuse_to_answer
lumpgroin,Categorical,YES,lumps_groin,yes
lumpgroin,Categorical,NO,lumps_groin,no
lumpgroin,Categorical,DK,lumps_groin,dk
lumpgroin,Categorical,REF,lumps_groin,refuse_to_answer
par,Categorical,YES,paralyzed,yes
par,Categorical,NO,paralyzed,no
par,Categorical,DK,paralyzed,dk
par,Categorical,REF,paralyzed,refuse_to_answer
parside,Categorical,YES,paralyzed_side,yes
parside,Categorical,NO,paralyzed_side,no
parside,Categorical,DK,paralyzed_side,dk
parside,Categorical,REF,paralyzed_side,refuse_to_answer
parpart,Categorical,RIGHT_SIDE,paralyzed_part,right_side
parpart,Categorical,LEFT_SIDE,paralyzed_part,left_side
parpart,Categorical,LOWER_BODY,paralyzed_part,lower_body
parpart,Categorical,UPPER_BODY,paralyzed_part,upper_body
parpart,Categorical,ONE_LEG,paralyzed_part,one_leg
parpart,Categorical,ONE_ARM,paralyzed_part,one_arm
parpart,Categorical,WHOLE_BODY,paralyzed_part,whole_body
parpart,Categorical,OTHER,paralyzed_part,other
parpart,Categorical,DK,paralyzed_part,dk
parpart,Categorical,REF,paralyzed_part,refuse_to_answer
diffsw,Categorical,YES,difficulty_swallowing,yes
diffsw,Categorical,NO,difficulty_swallowing,no
diffsw,Categorical,DK,difficulty_swallowing,dk
diffsw,Categorical,REF,difficulty_swallowing,refuse_to_answer
diffswd,Non-categorical,Non-categorical variable,days_difficulty_swollowing,
diffswm,Non-categorical,Non-categorical variable,months_difficulty_swollowing,
swaslb,Categorical,SOLIDS,what_difficulty_swollowing,solids
swaslb,Categorical,LIQUIDS,what_difficulty_swollowing,liquids
swaslb,Categorical,BOTH,what_difficulty_swollowing,both
swaslb,Categorical,DK,what_difficulty_swollowing,dk
swapain,Categorical,YES,pain_swollowing,yes
swapain,Categorical,NO,pain_swollowing,no
swapain,Categorical,DK,pain_swollowing,dk
swapain,Categorical,REF,pain_swollowing,refuse_to_answer
jau,Categorical,YES,yellow_eyes,yes
jau,Categorical,NO,yellow_eyes,no
jau,Categorical,DK,yellow_eyes,dk
jau,Categorical,REF,yellow_eyes,refuse_to_answer
djau,Non-categorical,Non-categorical variable,days_yellow_eyes,
mjau,Non-categorical,Non-categorical variable,months_yellow_eyes,
colhair,Categorical,YES,hair_red_yellow,yes
colhair,Categorical,NO,hair_red_yellow,no
colhair,Categorical,DK,hair_red_yellow,dk
colhair,Categorical,REF,hair_red_yellow,refuse_to_answer
pal,Categorical,YES,pale,yes
pal,Categorical,NO,pale,no
pal,Categorical,DK,pale,dk
pal,Categorical,REF,pale,refuse_to_answer
sunkeye,Categorical,YES,sunken_eye,yes
sunkeye,Categorical,NO,sunken_eye,no
sunkeye,Categorical,DK,sunken_eye,dk
sunkeye,Categorical,REF,sunken_eye,refuse_to_answer
drink,Categorical,YES,drink_more,yes
drink,Categorical,NO,drink_more,no
drink,Categorical,DK,drink_more,dk
drink,Categorical,REF,drink_more,refuse_to_answer
venbsuck,Categorical,YES,suckle_feed,yes
venbsuck,Categorical,NO,suckle_feed,no
venbsuck,Categorical,DK,suckle_feed,dk
venbsuck,Categorical,REF,suckle_feed,refuse_to_answer
sucknorm,Categorical,YES,suckle_normal,yes
sucknorm,Categorical,NO,suckle_normal,no
sucknorm,Categorical,DK,suckle_normal,dk
sucknorm,Categorical,REF,suckle_normal,refuse_to_answer
stopfeed,Categorical,YES,stop_suckle,yes
stopfeed,Categorical,NO,stop_suckle,no
stopfeed,Categorical,DK,stop_suckle,dk
stopfeed,Categorical,REF,stop_suckle,refuse_to_answer
stopfed,Non-categorical,Non-categorical variable,days_stop_suckle,
stopfem,Non-categorical,Non-categorical variable,months_stop_suckle,
convunder,Categorical,YES,convulsions_within_24_hours,yes
convunder,Categorical,NO,convulsions_within_24_hours,no
convunder,Categorical,DK,convulsions_within_24_hours,dk
convunder,Categorical,REF,convulsions_within_24_hours,refuse_to_answer
convover,Categorical,YES,convulsions_after_24_hours,yes
convover,Categorical,NO,convulsions_after_24_hours,no
convover,Categorical,DK,convulsions_after_24_hours,dk
convover,Categorical,REF,convulsions_after_24_hours,refuse_to_answer
stiffbarc,Categorical,YES,stiff,yes
stiffbarc,Categorical,NO,stiff,no
stiffbarc,Categorical,DK,stiff,dk
stiffbarc,Categorical,REF,stiff,refuse_to_answer
vesfontb,Categorical,YES,bulging_fontanelle,yes
vesfontb,Categorical,NO,bulging_fontanelle,no
vesfontb,Categorical,DK,bulging_fontanelle,dk
vesfontb,Categorical,REF,bulging_fontanelle,refuse_to_answer
sunkfont,Categorical,YES,sunken_fontanelle,yes
sunkfont,Categorical,NO,sunken_fontanelle,no
sunkfont,Categorical,DK,sunken_fontanelle,dk
sunkfont,Categorical,REF,sunken_fontanelle,refuse_to_answer
lcsn1,Categorical,YES,unresponsive,yes
lcsn1,Categorical,NO,unresponsive,no
lcsn1,Categorical,DK,unresponsive,dk
lcsn1,Categorical,REF,unresponsive,refuse_to_answer
lesslcsn,Categorical,YES,unresponsive_within_24_hours,yes
lesslcsn,Categorical,NO,unresponsive_within_24_hours,no
lesslcsn,Categorical,DK,unresponsive_within_24_hours,dk
lesslcsn,Categorical,REF,unresponsive_within_24_hours,refuse_to_answer
morelcsn,Categorical,YES,unresponsive_after_24_hours,yes
morelcsn,Categorical,NO,unresponsive_after_24_hours,no
morelcsn,Categorical,DK,unresponsive_after_24_hours,dk
morelcsn,Categorical,REF,unresponsive_after_24_hours,refuse_to_answer
touch,Categorical,YES,cold_touch,yes
touch,Categorical,NO,cold_touch,no
touch,Categorical,DK,cold_touch,dk
touch,Categorical,REF,cold_touch,refuse_to_answer
touchd,Non-categorical,Non-categorical variable,days_cold_touch,
leth,Categorical,YES,lethargic,yes
leth,Categorical,NO,lethargic,no
leth,Categorical,DK,lethargic,dk
leth,Categorical,REF,lethargic,refuse_to_answer
disumbil,Categorical,YES,redness_umbilical_cord,yes
disumbil,Categorical,NO,redness_umbilical_cord,no
disumbil,Categorical,DK,redness_umbilical_cord,dk
disumbil,Categorical,REF,redness_umbilical_cord,refuse_to_answer
ulcer1,Categorical,YES,skin_ulcers,yes
ulcer1,Categorical,NO,skin_ulcers,no
ulcer1,Categorical,DK,skin_ulcers,dk
ulcer1,Categorical,REF,skin_ulcers,refuse_to_answer
palmyel,Categorical,YES,yellow_skin,yes
palmyel,Categorical,NO,yellow_skin,no
palmyel,Categorical,DK,yellow_skin,dk
palmyel,Categorical,REF,yellow_skin,refuse_to_answer
healthy,Categorical,YES,appear_healthy,yes
healthy,Categorical,NO,appear_healthy,no
healthy,Categorical,DK,appear_healthy,dk
healthy,Categorical,REF,appear_healthy,refuse_to_answer
normdeliv,Categorical,YES,normal_delivery,yes
normdeliv,Categorical,NO,normal_delivery,no
normdeliv,Categorical,DK,normal_delivery,dk
normdeliv,Categorical,REF,normal_delivery,refuse_to_answer
forvac,Categorical,YES,forceps,yes
forvac,Categorical,NO,forceps,no
forvac,Categorical,DK,forceps,dk
forvac,Categorical,REF,forceps,refuse_to_answer
caes,Categorical,YES,caesarean,yes
caes,Categorical,NO,caesarean,no
caes,Categorical,DK,caesarean,dk
caes,Categorical,REF,caesarean,refuse_to_answer
premature,Categorical,YES,premature,yes
premature,Categorical,NO,premature,no
premature,Categorical,DK,premature,dk
premature,Categorical,REF,premature,refuse_to_answer
illstat,Categorical,DAYS,age_illness_start,days
illstat,Categorical,YEARS,age_illness_start,years
illstat,Categorical,MONTHS,age_illness_start,months
illstat,Categorical,DK,age_illness_start,dk
illstatm,Non-categorical,Non-categorical variable,months_illness_start,
illstaty,Non-categorical,Non-categorical variable,years_illness_start,
vebirth,Categorical,YES,multiple_birth,yes
vebirth,Categorical,NO,multiple_birth,no
vebirth,Categorical,DK,multiple_birth,dk
vebirth,Categorical,REF,multiple_birth,refuse_to_answer
birthorder,Categorical,FIRST,birth_order,first
birthorder,Categorical,SECOND_OR_LATER,birth_order,second_later
birthorder,Categorical,DK,birth_order,dk
birthorder,Categorical,REF,birth_order,refuse_to_answer
malive,Categorical,YES,mother_alive,yes
malive,Categorical,NO,mother_alive,no
malive,Categorical,DK,mother_alive,dk
malive,Categorical,REF,mother_alive,refuse_to_answer
diebda,Categorical,BEFORE,mother_die,before_delivery
diebda,Categorical,DURING,mother_die,during_delivery
diebda,Categorical,AFTER,mother_die,after_deliver
diebda,Categorical,DK,mother_die,dk
diebda,Categorical,REF,mother_die,refuse_to_answer
dieafter,Categorical,DAYS,when_mother_die,days
dieafter,Categorical,WEEKS,when_mother_die,weeks
dieafter,Categorical,MONTHS,when_mother_die,months
dieafter,Categorical,DK,when_mother_die,dk
dieaftm,Non-categorical,Non-categorical variable,months_mother_die,
dieaftd,Non-categorical,Non-categorical variable,days_mother_die,
dieaftw,Non-categorical,Non-categorical variable,weeks_mother_die,
veborn,Categorical,HOME,where_born,home
veborn,Categorical,OTHER_HEALTH_FACILITY,where_born,other_health_facility
veborn,Categorical,ON_ROUTE_TO_HOSPITAL_OR_FACILITY,where_born,on_route_to_hospital
veborn,Categorical,HOSPITAL,where_born,hospital
veborn,Categorical,OTHER,where_born,other
veborn,Categorical,DK,where_born,dk
assist,Categorical,YES,mother_assisted,yes
assist,Categorical,NO,mother_assisted,no
assist,Categorical,DK,mother_assisted,dk
assist,Categorical,REF,mother_assisted,refuse_to_answer
babysize,Categorical,YES,usual_size,yes
babysize,Categorical,NO,usual_size,no
babysize,Categorical,DK,usual_size,dk
babysize,Categorical,REF,usual_size,refuse_to_answer
smallsize,Categorical,YES,small_size,yes
smallsize,Categorical,NO,small_size,no
smallsize,Categorical,DK,small_size,dk
smallsize,Categorical,REF,small_size,refuse_to_answer
vsmallsize,Categorical,YES,very_small_size,yes
vsmallsize,Categorical,NO,very_small_size,no
vsmallsize,Categorical,DK,very_small_size,dk
vsmallsize,Categorical,REF,very_small_size,refuse_to_answer
bigsize,Categorical,YES,big_size,yes
bigsize,Categorical,NO,big_size,no
bigsize,Categorical,DK,big_size,dk
bigsize,Categorical,REF,big_size,refuse_to_answer
weight,Non-categorical,Non-categorical variable,birth_weight,
premon,Non-categorical,Non-categorical variable,months_pregnancy,
latecomp,Categorical,YES,late_complications_pregnancy,yes
latecomp,Categorical,NO,late_complications_pregnancy,no
latecomp,Categorical,DK,late_complications_pregnancy,dk
latecomp,Categorical,REF,late_complications_pregnancy,refuse_to_answer
vecompl,Categorical,YES,complications_labour_delivery,yes
vecompl,Categorical,NO,complications_labour_delivery,no
vecompl,Categorical,DK,complications_labour_delivery,dk
vecompl,Categorical,REF,complications_labour_delivery,refuse_to_answer
malf,Categorical,YES,physically_abnormal,yes
malf,Categorical,NO,physically_abnormal,no
malf,Categorical,DK,physically_abnormal,dk
malf,Categorical,REF,physically_abnormal,refuse_to_answer
bakdef,Categorical,YES,swelled_back,yes
bakdef,Categorical,NO,swelled_back,no
bakdef,Categorical,DK,swelled_back,dk
bakdef,Categorical,REF,swelled_back,refuse_to_answer
largehead,Categorical,YES,large_head,yes
largehead,Categorical,NO,large_head,no
largehead,Categorical,DK,large_head,dk
largehead,Categorical,REF,large_head,refuse_to_answer
smallhead,Categorical,YES,small_head,yes
smallhead,Categorical,NO,small_head,no
smallhead,Categorical,DK,small_head,dk
smallhead,Categorical,REF,small_head,refuse_to_answer
births,Non-categorical,Non-categorical variable,number_previous_births,
babymove1,Categorical,YES,moving_before_birth,yes
babymove1,Categorical,NO,moving_before_birth,no
babymove1,Categorical,DK,moving_before_birth,dk
babymove1,Categorical,REF,moving_before_birth,refuse_to_answer
stopmove,Categorical,YES,stop_moving_before_labour,yes
stopmove,Categorical,NO,stop_moving_before_labour,no
stopmove,Categorical,DK,stop_moving_before_labour,dk
stopmove,Categorical,REF,stop_moving_before_labour,refuse_to_answer
stpmovd,Non-categorical,Non-categorical variable,days_stop_moving,
stpmovh,Non-categorical,Non-categorical variable,hours_stop_moving,
lastmove,Categorical,DAYS,last_move,days
lastmove,Categorical,HOURS,last_move,hours
lastmove,Categorical,DK,last_move,dk
lastmove,Categorical,REF,last_move,refuse_to_answer
delhr,Non-categorical,Non-categorical variable,hours_labour_delivery,
babyborn,Categorical,YES,born_24_hours_after_water_broke,yes
babyborn,Categorical,NO,born_24_hours_after_water_broke,no
babyborn,Categorical,DK,born_24_hours_after_water_broke,dk
babyborn,Categorical,REF,born_24_hours_after_water_broke,refuse_to_answer
liqsmel,Categorical,YES,liquid_smell,yes
liqsmel,Categorical,NO,liquid_smell,no
liqsmel,Categorical,DK,liquid_smell,dk
liqsmel,Categorical,REF,liquid_smell,refuse_to_answer
liqcol,Categorical,GREEN_OR_BROWN,liquid_colour,green_or_brown
liqcol,Categorical,CLEAR,liquid_colour,clear
liqcol,Categorical,DK,liquid_colour,dk
liqcol,Categorical,REF,liquid_colour,refuse_to_answer
liqcol,Categorical,OTHER,liquid_colour,other
normdeliv1,Categorical,YES,normal_delivery,yes
normdeliv1,Categorical,NO,normal_delivery,no
normdeliv1,Categorical,DK,normal_delivery,dk
normdeliv1,Categorical,REF,normal_delivery,refuse_to_answer
forvac1,Categorical,YES,forceps,yes
forvac1,Categorical,NO,forceps,no
forvac1,Categorical,DK,forceps,dk
forvac1,Categorical,REF,forceps,refuse_to_answer
caes1,Categorical,YES,caesarean,yes
caes1,Categorical,NO,caesarean,no
caes1,Categorical,DK,caesarean,dk
caes1,Categorical,REF,caesarean,refuse_to_answer
motvax,Categorical,YES,mother_vaccinations,yes
motvax,Categorical,NO,mother_vaccinations,no
motvax,Categorical,DK,mother_vaccinations,dk
motvax,Categorical,REF,mother_vaccinations,refuse_to_answer
motvaxdose,Non-categorical,Non-categorical variable,doses_mother_vaccinations,
vepregtt,Categorical,YES,mother_tetnus,yes
vepregtt,Categorical,NO,mother_tetnus,no
vepregtt,Categorical,DK,mother_tetnus,dk
vepregtt,Categorical,REF,mother_tetnus,refuse_to_answer
motfev,Categorical,YES,mother_fever,yes
motfev,Categorical,NO,mother_fever,no
motfev,Categorical,DK,mother_fever,dk
motfev,Categorical,REF,mother_fever,refuse_to_answer
motpresu,Categorical,YES,mother_high_blood_pressure,yes
motpresu,Categorical,NO,mother_high_blood_pressure,no
motpresu,Categorical,DK,mother_high_blood_pressure,dk
motpresu,Categorical,REF,mother_high_blood_pressure,refuse_to_answer
motdia,Categorical,YES,mother_diabetes,yes
motdia,Categorical,NO,mother_diabetes,no
motdia,Categorical,DK,mother_diabetes,dk
motdia,Categorical,REF,mother_diabetes,refuse_to_answer
vigsmell,Categorical,YES,mother_vaginal_discharge,yes
vigsmell,Categorical,NO,mother_vaginal_discharge,no
vigsmell,Categorical,DK,mother_vaginal_discharge,dk
vigsmell,Categorical,REF,mother_vaginal_discharge,refuse_to_answer
convulsion,Categorical,YES,mother_convulsions,yes
convulsion,Categorical,NO,mother_convulsions,no
convulsion,Categorical,DK,mother_convulsions,dk
convulsion,Categorical,REF,mother_convulsions,refuse_to_answer
bluredvis,Categorical,YES,mother_blurred_vision,yes
bluredvis,Categorical,NO,mother_blurred_vision,no
bluredvis,Categorical,DK,mother_blurred_vision,dk
bluredvis,Categorical,REF,mother_blurred_vision,refuse_to_answer
sevanem,Categorical,YES,mother_amemia,yes
sevanem,Categorical,NO,mother_amemia,no
sevanem,Categorical,DK,mother_amemia,dk
sevanem,Categorical,REF,mother_amemia,refuse_to_answer
vigbleed,Categorical,YES,mother_vaginal_bleeding,yes
vigbleed,Categorical,NO,mother_vaginal_bleeding,no
vigbleed,Categorical,DK,mother_vaginal_bleeding,dk
vigbleed,Categorical,REF,mother_vaginal_bleeding,refuse_to_answer
partfirst,Categorical,YES,breeched,yes
partfirst,Categorical,NO,breeched,no
partfirst,Categorical,DK,breeched,dk
partfirst,Categorical,REF,breeched,refuse_to_answer
umbcord,Categorical,YES,umbilical_wrap_neck,yes
umbcord,Categorical,NO,umbilical_wrap_neck,no
umbcord,Categorical,DK,umbilical_wrap_neck,dk
umbcord,Categorical,REF,umbilical_wrap_neck,refuse_to_answer
umbfirst,Categorical,YES,umbilical_first,yes
umbfirst,Categorical,NO,umbilical_first,no
umbfirst,Categorical,DK,umbilical_first,dk
umbfirst,Categorical,REF,umbilical_first,refuse_to_answer
skincol,Categorical,YES,blue_colour,yes
skincol,Categorical,NO,blue_colour,no
skincol,Categorical,DK,blue_colour,dk
skincol,Categorical,REF,blue_colour,refuse_to_answer
care,Categorical,YES,treatment,yes
care,Categorical,NO,treatment,no
care,Categorical,DK,treatment,dk
care,Categorical,REF,treatment,refuse_to_answer
orsdrip,Categorical,YES,oral_rehydration,yes
orsdrip,Categorical,NO,oral_rehydration,no
orsdrip,Categorical,DK,oral_rehydration,dk
orsdrip,Categorical,REF,oral_rehydration,refuse_to_answer
intrav,Categorical,YES,iv,yes
intrav,Categorical,NO,iv,no
intrav,Categorical,DK,iv,dk
intrav,Categorical,REF,iv,refuse_to_answer
bldtrs,Categorical,YES,blood_transfusion,yes
bldtrs,Categorical,NO,blood_transfusion,no
bldtrs,Categorical,DK,blood_transfusion,dk
bldtrs,Categorical,REF,blood_transfusion,refuse_to_answer
feednose,Categorical,YES,feed_nose,yes
feednose,Categorical,NO,feed_nose,no
feednose,Categorical,DK,feed_nose,dk
feednose,Categorical,REF,feed_nose,refuse_to_answer
antib,Categorical,YES,antibiotics,yes
antib,Categorical,NO,antibiotics,no
antib,Categorical,DK,antibiotics,dk
antib,Categorical,REF,antibiotics,refuse_to_answer
art,Categorical,YES,antriretroviral,yes
art,Categorical,NO,antriretroviral,no
art,Categorical,DK,antriretroviral,dk
art,Categorical,REF,antriretroviral,refuse_to_answer
operate,Categorical,YES,operation,yes
operate,Categorical,NO,operation,no
operate,Categorical,DK,operation,dk
operate,Categorical,REF,operation,refuse_to_answer
operatem,Categorical,YES,operation_before_death,yes
operatem,Categorical,NO,operation_before_death,no
operatem,Categorical,DK,operation_before_death,dk
operatem,Categorical,REF,operation_before_death,refuse_to_answer
disch,Categorical,YES,discharged_ill,yes
disch,Categorical,NO,discharged_ill,no
disch,Categorical,DK,discharged_ill,dk
disch,Categorical,REF,discharged_ill,refuse_to_answer
vac,Categorical,YES,immunized,yes
vac,Categorical,NO,immunized,no
vac,Categorical,DK,immunized,dk
vac,Categorical,REF,immunized,refuse_to_answer
vcard,Categorical,YES,vaccination_card,yes
vcard,Categorical,NO,vaccination_card,no
vcard,Categorical,DK,vaccination_card,dk
vcard,Categorical,REF,vaccination_card,refuse_to_answer
seecard,Categorical,YES,see_vaccination_card,yes
seecard,Categorical,NO,see_vaccination_card,no
seecard,Categorical,DK,see_vaccination_card,dk
seecard,Categorical,REF,see_vaccination_card,refuse_to_answer
epi,Non-categorical,Non-categorical variable,epi_vaccines,
outcare,Categorical,YES,oustide_care,yes
outcare,Categorical,NO,oustide_care,no
outcare,Categorical,DK,oustide_care,dk
outcare,Categorical,REF,oustide_care,refuse_to_answer
woutcare,Non-categorical,Non-categorical variable,whom_outside_care,
facname,Non-categorical,Non-categorical variable,facility_outside_care,
hcarecos,Categorical,YES,told_cause_death,yes
hcarecos,Categorical,NO,told_cause_death,no
hcarecos,Categorical,DK,told_cause_death,dk
hcarecos,Categorical,REF,told_cause_death,refuse_to_answer
hcaresay,Non-categorical,Non-categorical variable,cause_death,
hrec,Categorical,YES,health_records,yes
hrec,Categorical,NO,health_records,no
hrec,Categorical,DK,health_records,dk
hrec,Categorical,REF,health_records,refuse_to_answer
seehrec,Categorical,YES,see_health_records,yes
seehrec,Categorical,NO,see_health_records,no
seehrec,Categorical,DK,see_health_records,dk
seehrec,Categorical,REF,see_health_records,refuse_to_answer
recdate,Categorical,YES,recent_visit_available,yes
recdate,Categorical,NO,recent_visit_available,no
visitdate,Non-categorical,Non-categorical variable,visit_date,
secdate,Categorical,YES,second_recent_visit_available,yes
secdate,Categorical,NO,second_recent_visit_available,no
visitdate2,Non-categorical,Non-categorical variable,second_visit_date,
notdate,Categorical,YES,note_date_available,yes
notdate,Categorical,NO,note_date_available,no
visitdate3,Non-categorical,Non-categorical variable,note_visit_date,
lweight,Non-categorical,Non-categorical variable,recorded_weight,
lweight2,Non-categorical,Non-categorical variable,recorded_weight_2,
notes,Non-categorical,Non-categorical variable,record_notes,
motthiv,Categorical,YES,mother_tested_hiv,yes
motthiv,Categorical,NO,mother_tested_hiv,no
motthiv,Categorical,DK,mother_tested_hiv,dk
motthiv,Categorical,REF,mother_tested_hiv,refuse_to_answer
mothivres,Categorical,YES,mother_diagnosed_hiv,yes
mothivres,Categorical,NO,mother_diagnosed_hiv,no
mothivres,Categorical,DK,mother_diagnosed_hiv,dk
mothivres,Categorical,REF,mother_diagnosed_hiv,refuse_to_answer
travel,Categorical,YES,travel_to_hosptial,yes
travel,Categorical,NO,travel_to_hosptial,no
travel,Categorical,DK,travel_to_hosptial,dk
travel,Categorical,REF,travel_to_hosptial,refuse_to_answer
motor,Categorical,YES,motor_transport,yes
motor,Categorical,NO,motor_transport,no
motor,Categorical,DK,motor_transport,dk
motor,Categorical,REF,motor_transport,refuse_to_answer
adprob,Categorical,YES,admission_problems,yes
adprob,Categorical,NO,admission_problems,no
adprob,Categorical,DK,admission_problems,dk
adprob,Categorical,REF,admission_problems,refuse_to_answer
waytreat,Categorical,YES,way_treated_problems,yes
waytreat,Categorical,NO,way_treated_problems,no
waytreat,Categorical,DK,way_treated_problems,dk
waytreat,Categorical,REF,way_treated_problems,refuse_to_answer
medprob,Categorical,YES,medication_test_problems,yes
medprob,Categorical,NO,medication_test_problems,no
medprob,Categorical,DK,medication_test_problems,dk
medprob,Categorical,REF,medication_test_problems,refuse_to_answer
howfar,Categorical,YES,hospital_2_hours_away,yes
howfar,Categorical,NO,hospital_2_hours_away,no
howfar,Categorical,DK,hospital_2_hours_away,dk
howfar,Categorical,REF,hospital_2_hours_away,refuse_to_answer
doubt,Categorical,YES,doubt_medical_care,yes
doubt,Categorical,NO,doubt_medical_care,no
doubt,Categorical,DK,doubt_medical_care,dk
doubt,Categorical,REF,doubt_medical_care,refuse_to_answer
hrem,Categorical,YES,traditiaonal_medicine_used,yes
hrem,Categorical,NO,traditiaonal_medicine_used,no
hrem,Categorical,DK,traditiaonal_medicine_used,dk
hrem,Categorical,REF,traditiaonal_medicine_used,refuse_to_answer
tele,Categorical,YES,telephone_call_help,yes
tele,Categorical,NO,telephone_call_help,no
tele,Categorical,DK,telephone_call_help,dk
tele,Categorical,REF,telephone_call_help,refuse_to_answer
cost,Categorical,YES,treatment_cost_prohibit_household_payments,yes
cost,Categorical,NO,treatment_cost_prohibit_household_payments,no
cost,Categorical,DK,treatment_cost_prohibit_household_payments,dk
cost,Categorical,REF,treatment_cost_prohibit_household_payments,refuse_to_answer
dcer,Categorical,YES,death_certificate_issued,yes
dcer,Categorical,NO,death_certificate_issued,no
dcer,Categorical,DK,death_certificate_issued,dk
dcer,Categorical,REF,death_certificate_issued,refuse_to_answer
dca,Categorical,YES,see_death_certificate,yes
dca,Categorical,NO,see_death_certificate,no
dca,Categorical,DK,see_death_certificate,dk
dca,Categorical,REF,see_death_certificate,refuse_to_answer
dccod,Non-categorical,Non-categorical variable,cause_death_1,
dccod2,Non-categorical,Non-categorical variable,cause_death_2,
dccod3,Non-categorical,Non-categorical variable,cause_death_3,
dccod4,Non-categorical,Non-categorical variable,cause_death_4,
illnessevents,Non-categorical,Non-categorical variable,account_of_illness,
vedob,Non-categorical,Non-categorical variable,date_birth_deceased,
vedod,Non-categorical,Non-categorical variable,date_death_deceased,
