variable,variable_type,responses,question_standardized,response_standardized
rsharmleg,Categorical,8,rash_arm_leg,dk
lrash,Categorical,1,rash_look,measles_rash
lrash,Categorical,2,rash_look,clear_fluid
lrash,Categorical,3,rash_look,pus
lrash,Categorical,8,rash_look,dk
reyes,Categorical,1,red_eyes,yes
reyes,Categorical,2,red_eyes,no
reyes,Categorical,9,red_eyes,dk
nbleed,Categorical,1,bleed_nose_mouth_anus,yes
nbleed,Categorical,2,bleed_nose_mouth_anus,no
nbleed,Categorical,9,bleed_nose_mouth_anus,dk
low,Categorical,1,weight_loss,yes
low,Categorical,2,weight_loss,no
low,Categorical,9,weight_loss,dk
dlow,Non-categorical,Non-categorical variable,days_weight_loss,
mlow,Non-categorical,Non-categorical variable,months_weight_loss,
lthin,Categorical,1,thin,yes
lthin,Categorical,2,thin,no
lthin,Categorical,9,thin,dk
msr,Categorical,1,rash_mouth,yes
msr,Categorical,2,rash_mouth,no
msr,Categorical,9,rash_mouth,dk
dmsr,Non-categorical,Non-categorical variable,days_rash_mouth,
mmsr,Non-categorical,Non-categorical variable,months_rash_mouth,
saa,Categorical,1,swell,yes
saa,Categorical,2,swell,no
saa,Categorical,9,swell,dk
dsaa,Non-categorical,Non-categorical variable,days_swell,
msaa,Non-categorical,Non-categorical variable,months_swell,
swelface,Categorical,1,swell_face,yes
swelface,Categorical,2,swell_face,no
swelface,Categorical,8,swell_face,dk
sweljoint,Categorical,1,swell_joints,yes
sweljoint,Categorical,2,swell_joints,no
sweljoint,Categorical,8,swell_joints,dk
swelankle,Categorical,1,swell_ankle,yes
swelankle,Categorical,2,swell_ankle,no
swelankle,Categorical,8,swell_ankle,dk
swelbody,Categorical,1,swell_body,yes
swelbody,Categorical,2,swell_body,no
swelbody,Categorical,8,swell_body,dk
swjoth,Non-categorical,Non-categorical variable,,
swa,Categorical,1,lumps,yes
swa,Categorical,2,lumps,no
swa,Categorical,9,lumps,dk
dswa,Non-categorical,Non-categorical variable,days_lumps,
mswa,Non-categorical,Non-categorical variable,months_lumps,
lumpneck,Categorical,1,lumps_neck,yes
lumpneck,Categorical,2,lumps_neck,no
lumpneck,Categorical,9,lumps_neck,dk
lumparmpit,Categorical,1,lumps_armpit,yes
lumparmpit,Categorical,2,lumps_armpit,no
lumparmpit,Categorical,9,lumps_armpit,dk
lumpgroin,Categorical,1,lumps_groin,yes
lumpgroin,Categorical,2,lumps_groin,no
lumpgroin,Categorical,9,lumps_groin,dk
wlumpoth,Non-categorical,Non-categorical variable,lumps_specific,
jau,Categorical,1,yellow_eyes,yes
jau,Categorical,2,yellow_eyes,no
jau,Categorical,9,yellow_eyes,dk
djau,Non-categorical,Non-categorical variable,days_yellow_eyes,
mjau,Non-categorical,Non-categorical variable,months_yellow_eyes,
colhair,Categorical,1,hair_red_yellow,yes
colhair,Categorical,2,hair_red_yellow,no
colhair,Categorical,9,hair_red_yellow,dk
dcolhair,Non-categorical,Non-categorical variable,days_hair_red_yellow,
mcolhair,Non-categorical,Non-categorical variable,months_hair_red_yellow,
pal,Categorical,1,pale,yes
pal,Categorical,2,pale,no
pal,Categorical,9,pale,dk
dpal,Non-categorical,Non-categorical variable,days_pale,
mpal,Non-categorical,Non-categorical variable,months_pale,
sunkeye,Categorical,1,sunken_eye,yes
sunkeye,Categorical,2,sunken_eye,no
sunkeye,Categorical,9,sunken_eye,dk
dsunkeye,Non-categorical,Non-categorical variable,days_sunken_eye,
msunkeye,Non-categorical,Non-categorical variable,months_sunken_eye,
chst,Categorical,1,chest_infections,yes
chst,Categorical,2,chest_infections,no
chst,Categorical,9,chest_infections,dk
dchst,Non-categorical,Non-categorical variable,days_chest_infections,
mchst,Non-categorical,Non-categorical variable,months_chest_infections,
slpy,Categorical,1,unusually_sleepy,yes
slpy,Categorical,2,unusually_sleepy,no
slpy,Categorical,9,unusually_sleepy,dk
dslpy,Non-categorical,Non-categorical variable,days_unusually_sleepy,
mslpy,Non-categorical,Non-categorical variable,months_unusually_sleepy,
stiffb,Categorical,1,stiff,yes
stiffb,Categorical,2,stiff,no
stiffb,Categorical,9,stiff,dk
dstiffb,Non-categorical,Non-categorical variable,days_stiff,
mstiffb,Categorical,2,months_stiff,
chiv,Categorical,1,hiv,yes
chiv,Categorical,2,hiv,assumed_not_tested
chiv,Categorical,3,hiv,no
chiv,Categorical,9,hiv,dk
tbcont,Categorical,1,mother_tb_diagnosed,yes
tbcont,Categorical,2,mother_tb_diagnosed,no
tbcont,Categorical,8,mother_tb_diagnosed,na
tbcont,Categorical,9,mother_tb_diagnosed,dk
vedod,Non-categorical,Non-categorical variable,date_birth_deceased,
vedob,Non-categorical,Non-categorical variable,date_death_deceased,
