variable,variable_type,responses,question_standardized,response_standardized
Section_1.2:Resultat_rempli_oui:Section_8:Urine,Categorical,oui,urine_change_amount,yes
Section_1.2:Resultat_rempli_oui:Section_8:Urine,Categorical,non,urine_change_amount,no
Section_1.2:Resultat_rempli_oui:Section_8:Urine,Categorical,ne_sait_pas,urine_change_amount,dk
Section_1.2:Resultat_rempli_oui:Section_8:Urine_oui:Temps_urine,Categorical,jours,,
Section_1.2:Resultat_rempli_oui:Section_8:Urine_oui:Temps_urine,Categorical,ne_sait_pas,,
Section_1.2:Resultat_rempli_oui:Section_8:Urine_oui:Temps_urine1,Non-categorical,Non-categorical variable,days_urine_change,
Section_1.2:Resultat_rempli_oui:Section_8:Urine_oui:Combien_urine,Categorical,peu,urine_amount,too_little
Section_1.2:Resultat_rempli_oui:Section_8:Urine_oui:Combien_urine,Categorical,ne_sait_pas,urine_amount,dk
Section_1.2:Resultat_rempli_oui:Section_8:Urine_oui:Combien_urine,Categorical,beaucoup,urine_amount,too_much
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut,Categorical,oui,rash,yes
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut,Categorical,non,rash,no
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut,Categorical,ne_sait_pas,rash,dk
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut_oui:Temps_erupt_cut,Categorical,ne_sait_pas,,
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut_oui:Temps_erupt_cut,Categorical,jours,,
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut_oui:Temps_erupt_cut1,Non-categorical,Non-categorical variable,days_rash,
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut_oui:Eruption_sur,Categorical,suivante,,
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut_oui:Eruptions_sur1:Erupt_visage,Categorical,oui,rash_face,yes
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut_oui:Eruptions_sur1:Erupt_visage,Categorical,non,rash_face,no
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut_oui:Eruptions_sur1:Erupt_tronc,Categorical,oui,rash_trunk,yes
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut_oui:Eruptions_sur1:Erupt_tronc,Categorical,non,rash_trunk,no
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut_oui:Eruptions_sur1:Erupt_bras,Categorical,oui,rash_arm_leg,yes
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut_oui:Eruptions_sur1:Erupt_bras,Categorical,non,rash_arm_leg,no
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut_oui:Ressemble_erupt,Categorical,ne_sait_pas,rash_look,dk
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut_oui:Ressemble_erupt,Categorical,pus,rash_look,pus
Section_1.2:Resultat_rempli_oui:Section_8:Eruptions_cut_oui:Ressemble_erupt,Categorical,liquide_claire,rash_look,clear_fluid
Section_1.2:Resultat_rempli_oui:Section_8:Yeux_rouges,Categorical,oui,red_eyes,yes
Section_1.2:Resultat_rempli_oui:Section_8:Yeux_rouges,Categorical,non,red_eyes,no
Section_1.2:Resultat_rempli_oui:Section_8:Yeux_rouges,Categorical,ne_sait_pas,red_eyes,dk
Section_1.2:Resultat_rempli_oui:Section_8:Saignait_nez,Categorical,oui,bleed_nose_mouth_anus,yes
Section_1.2:Resultat_rempli_oui:Section_8:Saignait_nez,Categorical,non,bleed_nose_mouth_anus,no
Section_1.2:Resultat_rempli_oui:Section_8:Saignait_nez,Categorical,ne_sait_pas,bleed_nose_mouth_anus,dk
Section_1.2:Resultat_rempli_oui:Section_8:Perdait_poids,Categorical,oui,weight_loss,yes
Section_1.2:Resultat_rempli_oui:Section_8:Perdait_poids,Categorical,non,weight_loss,no
Section_1.2:Resultat_rempli_oui:Section_8:Perdait_poids,Categorical,ne_sait_pas,weight_loss,dk
Section_1.2:Resultat_rempli_oui:Section_8:Temps_poids,Categorical,jours,,
Section_1.2:Resultat_rempli_oui:Section_8:Temps_poids,Categorical,ne_sait_pas,,
Section_1.2:Resultat_rempli_oui:Section_8:Temps_poids1,Non-categorical,Non-categorical variable,days_weight_loss,
Section_1.2:Resultat_rempli_oui:Section_8:Air_maigre,Categorical,oui,thin,yes
Section_1.2:Resultat_rempli_oui:Section_8:Air_maigre,Categorical,non,thin,no
Section_1.2:Resultat_rempli_oui:Section_8:Air_maigre,Categorical,ne_sait_pas,thin,dk
Section_1.2:Resultat_rempli_oui:Section_8:Plaies_bouche,Categorical,oui,rash_mouth,yes
Section_1.2:Resultat_rempli_oui:Section_8:Plaies_bouche,Categorical,non,rash_mouth,no
Section_1.2:Resultat_rempli_oui:Section_8:Plaies_bouche,Categorical,ne_sait_pas,rash_mouth,dk
Section_1.2:Resultat_rempli_oui:Section_8:Temps_plaies,Categorical,jours,,
Section_1.2:Resultat_rempli_oui:Section_8:Temps_plaies,Categorical,ne_sait_pas,,
Section_1.2:Resultat_rempli_oui:Section_8:Temps_plaies1,Non-categorical,Non-categorical variable,days_rash_mouth,
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions,Categorical,oui,swell,yes
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions,Categorical,non,swell,no
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions,Categorical,ne_sait_pas,swell,dk
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Temps_tumefactions,Categorical,jours,,
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Temps_tumefactions1,Non-categorical,Non-categorical variable,days_swell,
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur,Categorical,suivante,,
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_visage,Categorical,oui,swell_face,yes
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_visage,Categorical,non,swell_face,no
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_visage,Categorical,ne_sait_pas,swell_face,dk
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_articulations,Categorical,oui,swell_joints,yes
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_articulations,Categorical,non,swell_joints,no
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_articulations,Categorical,ne_sait_pas,swell_joints,dk
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_chevilles,Categorical,oui,swell_ankle,yes
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_chevilles,Categorical,non,swell_ankle,no
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_chevilles,Categorical,ne_sait_pas,swell_ankle,dk
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_corps,Categorical,oui,swell_body,yes
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_corps,Categorical,non,swell_body,no
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_corps,Categorical,ne_sait_pas,swell_body,dk
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_autre,Categorical,oui,swell_other,yes
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_autre,Categorical,non,swell_other,no
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_autre,Categorical,ne_sait_pas,swell_other,dk
Section_1.2:Resultat_rempli_oui:Section_8:Tumefactions_oui:Tumefactions_sur1:Tume_autre1,Non-categorical,Non-categorical variable,swell_specific,
Section_1.2:Resultat_rempli_oui:Section_8:Bosses,Categorical,oui,lumps,yes
Section_1.2:Resultat_rempli_oui:Section_8:Bosses,Categorical,non,lumps,no
Section_1.2:Resultat_rempli_oui:Section_8:Bosses,Categorical,ne_sait_pas,lumps,dk
Section_1.2:Resultat_rempli_oui:Section_8:Bosses_oui:Temps_bosses,Categorical,Variable with 0 responses,,
Section_1.2:Resultat_rempli_oui:Section_8:Bosses_oui:Temps_bosses1,Non-categorical,Non-categorical variable,days_lumps,
Section_1.2:Resultat_rempli_oui:Section_8:Bosses_oui:Bosses_sur,Categorical,Variable with 0 responses,,
Section_1.2:Resultat_rempli_oui:Section_8:Bosses_oui:Bosses_sur1:Bosses_bouche,Categorical,Variable with 0 responses,,
Section_1.2:Resultat_rempli_oui:Section_8:Bosses_oui:Bosses_sur1:Bosses_cou,Categorical,Variable with 0 responses,,
Section_1.2:Resultat_rempli_oui:Section_8:Bosses_oui:Bosses_sur1:Bosses_aisselle,Categorical,Variable with 0 responses,,
Section_1.2:Resultat_rempli_oui:Section_8:Bosses_oui:Bosses_sur1:Bosses_aine,Categorical,Variable with 0 responses,,
Section_1.2:Resultat_rempli_oui:Section_8:Bosses_oui:Bosses_sur1:Bosses_autre,Categorical,Variable with 0 responses,,
Section_1.2:Resultat_rempli_oui:Section_8:Bosses_oui:Bosses_sur1:Bosses_autre1,Categorical,Variable with 0 responses,,
Section_1.2:Resultat_rempli_oui:Section_8:Jaune_yeux,Categorical,oui,yellow_eyes,yes
Section_1.2:Resultat_rempli_oui:Section_8:Jaune_yeux,Categorical,non,yellow_eyes,no
Section_1.2:Resultat_rempli_oui:Section_8:Jaune_yeux,Categorical,ne_sait_pas,yellow_eyes,dk
Section_1.2:Resultat_rempli_oui:Section_8:Temps_jaune_yeux,Categorical,jours,,
Section_1.2:Resultat_rempli_oui:Section_8:Temps_jaune_yeux,Categorical,ne_sait_pas,,
Section_1.2:Resultat_rempli_oui:Section_8:Temps_jaune_yeux1,Non-categorical,Non-categorical variable,days_yellow_eyes,
Section_1.2:Resultat_rempli_oui:Section_8:Cheveux,Categorical,oui,hair_red_yellow,yes
Section_1.2:Resultat_rempli_oui:Section_8:Cheveux,Categorical,non,hair_red_yellow,no
Section_1.2:Resultat_rempli_oui:Section_8:Cheveux,Categorical,ne_sait_pas,hair_red_yellow,dk
Section_1.2:Resultat_rempli_oui:Section_8:Temps_cheveux,Categorical,untitled,,
Section_1.2:Resultat_rempli_oui:Section_8:Temps_cheveux1,Non-categorical,Non-categorical variable,days_hair_red_yellow,
Section_1.2:Resultat_rempli_oui:Section_8:Pale,Categorical,oui,pale,yes
Section_1.2:Resultat_rempli_oui:Section_8:Pale,Categorical,non,pale,no
Section_1.2:Resultat_rempli_oui:Section_8:Pale,Categorical,ne_sait_pas,pale,dk
Section_1.2:Resultat_rempli_oui:Section_8:Temps_pale,Categorical,jours,,
Section_1.2:Resultat_rempli_oui:Section_8:Temps_pale,Categorical,ne_sait_pas,,
Section_1.2:Resultat_rempli_oui:Section_8:Temps_pale1,Non-categorical,Non-categorical variable,days_pale,
Section_1.2:Resultat_rempli_oui:Section_9:Vaccine_rougeole,Categorical,oui,vaccinated_measles,yes
Section_1.2:Resultat_rempli_oui:Section_9:Vaccine_rougeole,Categorical,non,vaccinated_measles,no
Section_1.2:Resultat_rempli_oui:Section_9:Vaccine_rougeole,Categorical,ne_sait_pas,vaccinated_measles,dk
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_mal,Categorical,oui,treatment,yes
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_mal,Categorical,non,treatment,no
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Liste_medicaments,Non-categorical,Non-categorical variable,treatment_list,
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Type_traitement,Categorical,suivante,,
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Type_traitement1:Traite_liquide,Categorical,oui,iv,yes
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Type_traitement1:Traite_liquide,Categorical,non,iv,no
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Type_traitement1:Traite_liquide,Categorical,ne_sait_pas,iv,dk
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Type_traitement1:Traite_transfusion,Categorical,oui,blood_transfusion,yes
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Type_traitement1:Traite_transfusion,Categorical,non,blood_transfusion,no
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Type_traitement1:Traite_transfusion,Categorical,ne_sait_pas,blood_transfusion,dk
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Type_traitement1:Traite_catheter,Categorical,oui,feed_nose,yes
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Type_traitement1:Traite_catheter,Categorical,non,feed_nose,no
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Type_traitement1:Traite_catheter,Categorical,ne_sait_pas,feed_nose,dk
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Type_traitement1:Traite_autres,Categorical,oui,treatment_other,yes
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Type_traitement1:Traite_autres,Categorical,non,treatment_other,no
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Type_traitement1:Traite_autres,Categorical,ne_sait_pas,treatment_other,dk
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Type_traitement1:Traite_autres1,Non-categorical,Non-categorical variable,treatment_specific,
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement,Categorical,suivante,,
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Maison,Categorical,oui,treatment_home,yes
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Maison,Categorical,non,treatment_home,no
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Guerisseur,Categorical,oui,treatment_traditional_healer,yes
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Guerisseur,Categorical,non,treatment_traditional_healer,no
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Clinique_gouv,Categorical,oui,treatment_government_clinic,yes
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Clinique_gouv,Categorical,non,treatment_government_clinic,no
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Hopital_gouv,Categorical,oui,treatment_government_hospital,yes
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Hopital_gouv,Categorical,non,treatment_government_hospital,no
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Clinique_privee,Categorical,oui,treatment_private_clinic,yes
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Clinique_privee,Categorical,non,treatment_private_clinic,no
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Hopital_prive,Categorical,oui,treatment_private_hospital,yes
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Hopital_prive,Categorical,non,treatment_private_hospital,no
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Pharmacie,Categorical,oui,treatment_pharmacy,yes
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Pharmacie,Categorical,non,treatment_pharmacy,no
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Autre_centre,Categorical,oui,treatment_other_facility,yes
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Autre_centre,Categorical,non,treatment_other_facility,no
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Centres_traitement1:Autre_centre1,Non-categorical,Non-categorical variable,treatment_other_specific,
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Jours_centre_saisi,Categorical,jours,,
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Jours_centre_saisi,Categorical,ne_sait_pas,,
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Jours_centre_saisi1,Non-categorical,Non-categorical variable,days_seek_care_after_illness_start,
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Admis_hopital,Categorical,oui,admitted_to_health_facility,yes
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Admis_hopital,Categorical,non,admitted_to_health_facility,no
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Admis_hopital,Categorical,ne_sait_pas,admitted_to_health_facility,dk
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Admis_hopital_oui:Nom_centre,Non-categorical,Non-categorical variable,admitted_to_health_facility_name,
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Admis_hopital_oui:Raison_admis,Non-categorical,Non-categorical variable,admitted_to_health_facility_reason,
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Admis_hopital_oui:Traite_IV,Categorical,oui,health_facility_treated_iv,yes
Section_1.2:Resultat_rempli_oui:Section_9:Traitement_oui:Admis_hopital_oui:Traite_IV,Categorical,non,health_facility_treated_iv,no
Section_1.2:Resultat_rempli_oui:Section_9:Contacts,Categorical,oui,health_service_contacts,yes
Section_1.2:Resultat_rempli_oui:Section_9:Contacts,Categorical,non,health_service_contacts,no
Section_1.2:Resultat_rempli_oui:Section_9:Contacts,Categorical,ne_sait_pas,health_service_contacts,dk
Section_1.2:Resultat_rempli_oui:Section_9:Contacts_oui:Contacts_nombre,Categorical,contacts,,
Section_1.2:Resultat_rempli_oui:Section_9:Contacts_oui:Contacts_nombre1,Non-categorical,Non-categorical variable,contacts_w_health_facility_before_death,
Section_1.2:Resultat_rempli_oui:Section_9:Contacts_oui:Travailleurs_cause,Categorical,oui,told_cause_of_death,yes
Section_1.2:Resultat_rempli_oui:Section_9:Contacts_oui:Travailleurs_cause,Categorical,non,told_cause_of_death,no
Section_1.2:Resultat_rempli_oui:Section_9:Contacts_oui:Travailleurs_cause,Categorical,ne_sait_pas,told_cause_of_death,dk
Section_1.2:Resultat_rempli_oui:Section_9:Contacts_oui:Agent_cause,Non-categorical,Non-categorical variable,,
Section_1.2:Resultat_rempli_oui:Section_9:Operation,Categorical,oui,operation,yes
Section_1.2:Resultat_rempli_oui:Section_9:Operation,Categorical,non,operation,no
Section_1.2:Resultat_rempli_oui:Section_9:Operation,Categorical,ne_sait_pas,operation,dk
Section_1.2:Resultat_rempli_oui:Section_9:Operation_oui:Temps_operation,Categorical,jours,,
Section_1.2:Resultat_rempli_oui:Section_9:Operation_oui:Temps_operation1,Non-categorical,Non-categorical variable,days_operation_before_death,
Section_1.2:Resultat_rempli_oui:Section_9:Operation_oui:Partie_operation,Categorical,ventre,operation_part,abdomen
Section_1.2:Resultat_rempli_oui:Section_9:Operation_oui:Partie_operation,Categorical,tete,operation_part,head
Section_1.2:Resultat_rempli_oui:Section_9:Operation_oui:Autre_partie,Non-categorical,Non-categorical variable,operation_part_specific,
Section_1.2:Resultat_rempli_oui:Section_10:Certificat,Categorical,oui,death_certificate,yes
Section_1.2:Resultat_rempli_oui:Section_10:Certificat,Categorical,non,death_certificate,no
Section_1.2:Resultat_rempli_oui:Section_10:Certificat,Categorical,ne_sait_pas,death_certificate,dk
Section_1.2:Resultat_rempli_oui:Section_10:Certificat_oui:Voir_certificat,Categorical,oui,see_death_certificate,yes
Section_1.2:Resultat_rempli_oui:Section_10:Certificat_oui:Voir_certificat,Categorical,non,see_death_certificate,no
Section_1.2:Resultat_rempli_oui:Section_10:Certificat_oui:Date_certificat,Non-categorical,Non-categorical variable,death_certificate_date_death,
Section_1.2:Resultat_rempli_oui:Section_10:Certificat_oui:Date_obtention,Non-categorical,Non-categorical variable,death_certificate_issue_date,
Section_1.2:Resultat_rempli_oui:Section_10:Certificat_oui:Certificat_cause1,Non-categorical,Non-categorical variable,death_cause_on_permit_specific1,
Section_1.2:Resultat_rempli_oui:Section_10:Certificat_oui:Certificat_cause2,Non-categorical,Non-categorical variable,death_cause_on_permit_specific2,
Section_1.2:Resultat_rempli_oui:Section_10:Certificat_oui:Certificat_cause3,Non-categorical,Non-categorical variable,death_cause_on_permit_specific3,
Section_1.2:Resultat_rempli_oui:Section_10:Certificat_oui:Certificat_cause4,Non-categorical,Non-categorical variable,death_cause_on_permit_specific4,
Section_1.2:Resultat_rempli_oui:Section_11:Autre_rapport,Categorical,yes,health_records,yes
Section_1.2:Resultat_rempli_oui:Section_11:Autre_rapport,Categorical,no,health_records,no
Section_1.2:Resultat_rempli_oui:Section_11:Autre_rapport_oui:Permit,Non-categorical,Non-categorical variable,burial_permit,
Section_1.2:Resultat_rempli_oui:Section_11:Autre_rapport_oui:Autopsie,Non-categorical,Non-categorical variable,post_mortem,
Section_1.2:Resultat_rempli_oui:Section_11:Autre_rapport_oui:Carte,Non-categorical,Non-categorical variable,mch_anc_card_info,
Section_1.2:Resultat_rempli_oui:Section_11:Autre_rapport_oui:Ordannance,Non-categorical,Non-categorical variable,hospital_prescription_info,
Section_1.2:Resultat_rempli_oui:Section_11:Autre_rapport_oui:Carnet,Non-categorical,Non-categorical variable,treatment_card_info,
Section_1.2:Resultat_rempli_oui:Section_11:Autre_rapport_oui:Decharge,Non-categorical,Non-categorical variable,discharge_info,
Section_1.2:Resultat_rempli_oui:Section_11:Autre_rapport_oui:Res_laboratoire,Non-categorical,Non-categorical variable,lab_results_info,
Section_1.2:Resultat_rempli_oui:Section_11:Autre_rapport_oui:Autres_doc,Non-categorical,Non-categorical variable,other_docs_info,
Section_1.2:Resultat_rempli_oui:Heure_arret,Non-categorical,Non-categorical variable,intervew_stop_time,
Section_1.2:Resultat_rempli_oui:Observations_int,Non-categorical,Non-categorical variable,,
Section_1.2:Resultat_rempli_oui:Commentaire,Non-categorical,Non-categorical variable,,
Section_1.2:Resultat_rempli_oui:Autres_comment,Non-categorical,Non-categorical variable,,
Section_1.2:Resultat_rempli_oui:Observations_sup,Non-categorical,Non-categorical variable,,
Nom_int,Non-categorical,Non-categorical variable,interviewer_name,
Code_int,Non-categorical,Non-categorical variable,interviewer_code,
Nom_sup,Non-categorical,Non-categorical variable,,
Code_sup,Non-categorical,Non-categorical variable,qc_staff_code,
Date,Non-categorical,Non-categorical variable,qc_date,
