variable,variable_type,responses,question_standardized,response_standardized
neonate10406,Categorical,3,blue_colour,yes
neonate10406,Categorical,2,blue_colour,no
neonate10406,Categorical,1,blue_colour,dk
neonate10406,Categorical,1,blue_colour,refuse_to_answer
neonate10408,Categorical,1,grow_normal_before_illness,yes
neonate10408,Categorical,2,grow_normal_before_illness,no
neonate10408,Categorical,3,grow_normal_before_illness,dk
neonate10408,Categorical,4,grow_normal_before_illness,refuse_to_answer
neonate10418,Categorical,1,treatment,yes
neonate10418,Categorical,2,treatment,no
neonate10419,Categorical,1,oral_rehydration,yes
neonate10419,Categorical,2,oral_rehydration,no
neonate10420,Categorical,1,iv,yes
neonate10420,Categorical,2,iv,no
neonate10421,Categorical,1,blood_transfusion,yes
neonate10421,Categorical,2,blood_transfusion,no
neonate10422,Categorical,1,feed_nose,yes
neonate10422,Categorical,2,feed_nose,no
neonate10423,Categorical,1,antibiotics,yes
neonate10423,Categorical,2,antibiotics,no
neonate10424,Categorical,1,antriretroviral,yes
neonate10424,Categorical,2,antriretroviral,no
neonate10425,Categorical,1,operation,yes
neonate10425,Categorical,2,operation,no
neonate10426,Categorical,1,operation_before_death,yes
neonate10426,Categorical,2,operation_before_death,no
neonate10427,Categorical,1,discharged_ill,yes
neonate10427,Categorical,2,discharged_ill,no
neonate10428,Categorical,1,immunized,yes
neonate10428,Categorical,2,immunized,no
neonate10429,Categorical,1,vaccination_card,yes
neonate10429,Categorical,2,vaccination_card,no
neonate10430,Categorical,1,see_vaccination_card,yes
neonate10430,Categorical,2,see_vaccination_card,no
neonate10431___1,Categorical,1,bcg,yes
neonate10431___2,Categorical,1,hepb,yes
neonate10431___3,Categorical,1,polio_0,yes
neonate10431___4,Categorical,1,polio_1,yes
neonate10431___5,Categorical,1,polio_2,yes
neonate10431___6,Categorical,1,polio_3,yes
neonate10431___7,Categorical,1,polio_4,yes
neonate10431___8,Categorical,1,polio_booster,yes
neonate10431___9,Categorical,1,pentavalent_1,yes
neonate10431___10,Categorical,1,pentavalent_2,yes
neonate10431___11,Categorical,1,pentavalent_3,yes
neonate10431___12,Categorical,1,dpt_booster,yes
neonate10431___13,Categorical,1,pneumo_1,yes
neonate10431___14,Categorical,1,pneumo_2,yes
neonate10431___15,Categorical,1,pneumo_3,yes
neonate10431___16,Categorical,1,rota_1,yes
neonate10431___17,Categorical,1,rota_2,yes
neonate10431___18,Categorical,1,rota_3,yes
neonate10431___19,Categorical,1,measles_1,yes
neonate10431___20,Categorical,1,measles_2,yes
neonate10431___21,Categorical,1,yellow_fever,yes
neonate10431___22,Categorical,1,vitamin_a_1,yes
neonate10431___23,Categorical,1,vitamin_a_2,yes
neonate10431___24,Categorical,1,vitamin_a_3,yes
neonate10431___25,Categorical,1,vitamin_a_4,yes
neonate10431___1,Categorical,0,bcg,no
neonate10431___2,Categorical,0,hepb,no
neonate10431___3,Categorical,0,polio_0,no
neonate10431___4,Categorical,0,polio_1,no
neonate10431___5,Categorical,0,polio_2,no
neonate10431___6,Categorical,0,polio_3,no
neonate10431___7,Categorical,0,polio_4,no
neonate10431___8,Categorical,0,polio_booster,no
neonate10431___9,Categorical,0,pentavalent_1,no
neonate10431___10,Categorical,0,pentavalent_2,no
neonate10431___11,Categorical,0,pentavalent_3,no
neonate10431___12,Categorical,0,dpt_booster,no
neonate10431___13,Categorical,0,pneumo_1,no
neonate10431___14,Categorical,0,pneumo_2,no
neonate10431___15,Categorical,0,pneumo_3,no
neonate10431___16,Categorical,0,rota_1,no
neonate10431___17,Categorical,0,rota_2,no
neonate10431___18,Categorical,0,rota_3,no
neonate10431___19,Categorical,0,measles_1,no
neonate10431___20,Categorical,0,measles_2,no
neonate10431___21,Categorical,0,yellow_fever,no
neonate10431___22,Categorical,0,vitamin_a_1,no
neonate10431___23,Categorical,0,vitamin_a_2,no
neonate10431___24,Categorical,0,vitamin_a_3,no
neonate10431___25,Categorical,0,vitamin_a_4,no
neonate10432,Categorical,1,oustide_care,yes
neonate10432,Categorical,2,oustide_care,no
neonate10432,Categorical,3,oustide_care,dk
neonate10433,Categorical,1,where_outside_care,traditional_healer
neonate10433,Categorical,2,where_outside_care,homeopath
neonate10433,Categorical,3,where_outside_care,religious_leader
neonate10433,Categorical,4,where_outside_care,government_hospital
neonate10433,Categorical,5,where_outside_care,government_health_clinic
neonate10433,Categorical,6,where_outside_care,private_hospital
neonate10433,Categorical,7,where_outside_care,community_practioner
neonate10433,Categorical,8,where_outside_care,trained_birth_attendant
neonate10433,Categorical,9,where_outside_care,private_physician
neonate10433,Categorical,10,where_outside_care,relative_friend
neonate10433,Categorical,11,where_outside_care,pharmacy
neonate10433,Categorical,12,where_outside_care,dk
neonate10433,Categorical,13,where_outside_care,refuse_to_answer
neonate10434,Non-categorical,Non-categorical variable,name_health_clinic,
neonate10435,Categorical,1,told_cause_death,yes
neonate10435,Categorical,2,told_cause_death,no
neonate10435,Categorical,3,told_cause_death,dk
neonate10435,Categorical,4,told_cause_death,refuse_to_answer
neonate10436,Non-categorical,Non-categorical variable,cause_death,
neonate10437,Categorical,1,health_records,yes
neonate10437,Categorical,2,health_records,no
neonate10437,Categorical,3,health_records,dk
neonate10437,Categorical,4,health_records,refuse_to_answer
neonate10438,Categorical,1,see_health_records,yes
neonate10438,Categorical,2,see_health_records,no
neonate10438,Categorical,3,see_health_records,dk
neonate10438,Categorical,4,see_health_records,refuse_to_answer
neonate10439,Non-categorical,Non-categorical variable,visit_date,
neonate10445,Categorical,1,mother_tested_hiv,yes
neonate10445,Categorical,2,mother_tested_hiv,no
neonate10445,Categorical,3,mother_tested_hiv,dk
neonate10445,Categorical,4,mother_tested_hiv,refuse_to_answer
neonate10446,Categorical,1,mother_diagnosed_hiv,yes
neonate10446,Categorical,2,mother_diagnosed_hiv,no
neonate10446,Categorical,3,mother_diagnosed_hiv,dk
neonate10446,Categorical,4,mother_diagnosed_hiv,refuse_to_answer
neonate10450,Categorical,1,travel_to_hosptial,yes
neonate10450,Categorical,2,travel_to_hosptial,no
neonate10450,Categorical,3,travel_to_hosptial,dk
neonate10450,Categorical,4,travel_to_hosptial,refuse_to_answer
neonate10451,Categorical,1,motor_transport,yes
neonate10451,Categorical,2,motor_transport,no
neonate10451,Categorical,3,motor_transport,dk
neonate10451,Categorical,4,motor_transport,refuse_to_answer
neonate10452,Categorical,1,admission_problems,yes
neonate10452,Categorical,2,admission_problems,no
neonate10452,Categorical,3,admission_problems,dk
neonate10452,Categorical,4,admission_problems,refuse_to_answer
neonate10453,Categorical,1,way_treated_problems,yes
neonate10453,Categorical,2,way_treated_problems,no
neonate10453,Categorical,3,way_treated_problems,dk
neonate10453,Categorical,4,way_treated_problems,refuse_to_answer
neonate10454,Categorical,1,medication_test_problems,yes
neonate10454,Categorical,2,medication_test_problems,no
neonate10454,Categorical,3,medication_test_problems,dk
neonate10454,Categorical,4,medication_test_problems,refuse_to_answer
neonate10455,Categorical,1,hospital_2_hours_away,yes
neonate10455,Categorical,2,hospital_2_hours_away,no
neonate10455,Categorical,3,hospital_2_hours_away,dk
neonate10455,Categorical,4,hospital_2_hours_away,refuse_to_answer
neonate10456,Categorical,1,doubt_medical_care,yes
neonate10456,Categorical,2,doubt_medical_care,no
neonate10456,Categorical,3,doubt_medical_care,dk
neonate10456,Categorical,4,doubt_medical_care,refuse_to_answer
neonate10457,Categorical,1,traditiaonal_medicine_used,yes
neonate10457,Categorical,2,traditiaonal_medicine_used,no
neonate10457,Categorical,3,traditiaonal_medicine_used,dk
neonate10457,Categorical,4,traditiaonal_medicine_used,refuse_to_answer
neonate10458,Categorical,1,telephone_call_help,yes
neonate10458,Categorical,2,telephone_call_help,no
neonate10458,Categorical,3,telephone_call_help,dk
neonate10458,Categorical,4,telephone_call_help,refuse_to_answer
neonate10459,Categorical,1,treatment_cost_prohibit_household_payments,yes
neonate10459,Categorical,2,treatment_cost_prohibit_household_payments,no
neonate10459,Categorical,3,treatment_cost_prohibit_household_payments,dk
neonate10459,Categorical,4,treatment_cost_prohibit_household_payments,refuse_to_answer
neonate10462,Categorical,1,death_certificate_issued,yes
neonate10462,Categorical,2,death_certificate_issued,no
neonate10463,Categorical,1,see_death_certificate,yes
neonate10463,Categorical,2,see_death_certificate,no
neonate10464,Non-categorical,Non-categorical variable,cause_death_1,
neonate10465,Non-categorical,Non-categorical variable,cause_death_1_duration,
neonate10466,Non-categorical,Non-categorical variable,cause_death_2,
neonate10467,Non-categorical,Non-categorical variable,cause_death_2_duration,
neonate10468,Non-categorical,Non-categorical variable,cause_death_3,
neonate10469,Non-categorical,Non-categorical variable,cause_death_3_duration,
neonate10470,Non-categorical,Non-categorical variable,cause_death_4,
neonate10471,Non-categorical,Non-categorical variable,cause_death_4_duration,
neonate10472,Non-categorical,Non-categorical variable,cause_death_certificate,
neonate10473,Non-categorical,Non-categorical variable,cause_death_certificate_duration,
neonate10476,Non-categorical,Non-categorical variable,interviewer_notes,
neonate10479,Categorical,1,words_interested_mentioned,
neonate10479,Categorical,2,words_interested_mentioned,
neonate10479,Categorical,3,words_interested_mentioned,
neonate10479,Categorical,4,words_interested_mentioned,
neonate10479,Categorical,5,words_interested_mentioned,
neonate10479,Categorical,6,words_interested_mentioned,
neonate10479,Categorical,7,words_interested_mentioned,
neonate10479,Categorical,8,words_interested_mentioned,
neonate10479,Categorical,9,words_interested_mentioned,
neonate10479,Categorical,10,words_interested_mentioned,
neonate10479,Categorical,11,words_interested_mentioned,
neonate10479,Categorical,12,words_interested_mentioned,
neonate10479,Categorical,13,words_interested_mentioned,
neonate10481,Non-categorical,Non-categorical variable,time_end,
